Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
06/30/2021 12:00:00 AM,18 - 24 Years,6.383357657,0.497,0.416
06/30/2021 12:00:00 AM,25 - 39 Years,6.188140573,0.543,0.471
06/30/2021 12:00:00 AM,40 - 49 Years,5.245262843,0.641,0.565
06/30/2021 12:00:00 AM,50 - 64 Years,3.962497115,0.742,0.667
06/30/2021 12:00:00 AM,65 - 74 Years,2.523200027,0.903,0.821
06/30/2021 12:00:00 AM,75+ Years,2.845007896,0.865,0.784
06/29/2021 12:00:00 AM,5 - 11 Years,2.909261885,0.006,0.004
06/29/2021 12:00:00 AM,12 - 17 Years,4.301754468,0.356,0.273
06/29/2021 12:00:00 AM,18 - 24 Years,6.208445242,0.496,0.414
06/29/2021 12:00:00 AM,25 - 39 Years,5.987188539,0.542,0.47
06/29/2021 12:00:00 AM,40 - 49 Years,5.092553556,0.64,0.564
06/29/2021 12:00:00 AM,50 - 64 Years,3.865784397,0.741,0.666
06/29/2021 12:00:00 AM,65 - 74 Years,2.479089621,0.903,0.82
06/29/2021 12:00:00 AM,75+ Years,2.812056843,0.864,0.783
06/28/2021 12:00:00 AM,5 - 11 Years,2.797270619,0.006,0.004
06/28/2021 12:00:00 AM,12 - 17 Years,4.14642761,0.354,0.269
06/28/2021 12:00:00 AM,18 - 24 Years,5.899748467,0.494,0.413
06/28/2021 12:00:00 AM,25 - 39 Years,5.705180223,0.541,0.468
06/28/2021 12:00:00 AM,40 - 49 Years,4.871816002,0.639,0.563
06/28/2021 12:00:00 AM,50 - 64 Years,3.703234384,0.741,0.665
06/28/2021 12:00:00 AM,65 - 74 Years,2.424375753,0.902,0.82
06/28/2021 12:00:00 AM,75+ Years,2.680252633,0.864,0.783
06/27/2021 12:00:00 AM,5 - 11 Years,2.58534096,0.006,0.004
06/27/2021 12:00:00 AM,12 - 17 Years,3.825494913,0.351,0.266
06/27/2021 12:00:00 AM,18 - 24 Years,6.057642377,0.493,0.411
06/27/2021 12:00:00 AM,25 - 39 Years,5.326073235,0.54,0.467
06/27/2021 12:00:00 AM,40 - 49 Years,4.571712136,0.638,0.562
06/27/2021 12:00:00 AM,50 - 64 Years,3.567019289,0.74,0.664
06/27/2021 12:00:00 AM,65 - 74 Years,2.374327408,0.902,0.819
06/27/2021 12:00:00 AM,75+ Years,2.53793213,0.864,0.783
06/26/2021 12:00:00 AM,5 - 11 Years,2.496953235,0.006,0.004
06/26/2021 12:00:00 AM,12 - 17 Years,3.729557736,0.35,0.265
06/26/2021 12:00:00 AM,18 - 24 Years,5.965931543,0.492,0.411
06/26/2021 12:00:00 AM,25 - 39 Years,5.239317682,0.54,0.467
06/26/2021 12:00:00 AM,40 - 49 Years,4.488094058,0.638,0.562
06/26/2021 12:00:00 AM,50 - 64 Years,3.542046521,0.739,0.664
06/26/2021 12:00:00 AM,65 - 74 Years,2.36796533,0.902,0.819
06/26/2021 12:00:00 AM,75+ Years,2.507084336,0.864,0.783
06/25/2021 12:00:00 AM,5 - 11 Years,2.501473062,0.006,0.004
06/25/2021 12:00:00 AM,12 - 17 Years,3.767818396,0.349,0.262
06/25/2021 12:00:00 AM,18 - 24 Years,5.984840993,0.491,0.41
06/25/2021 12:00:00 AM,25 - 39 Years,5.197311952,0.539,0.466
06/25/2021 12:00:00 AM,40 - 49 Years,4.500849358,0.637,0.56
06/25/2021 12:00:00 AM,50 - 64 Years,3.514122427,0.739,0.663
06/25/2021 12:00:00 AM,65 - 74 Years,2.339123911,0.902,0.819
06/25/2021 12:00:00 AM,75+ Years,2.564573406,0.863,0.782
06/24/2021 12:00:00 AM,5 - 11 Years,2.516539151,0.006,0.004
06/24/2021 12:00:00 AM,12 - 17 Years,3.820355421,0.346,0.258
06/24/2021 12:00:00 AM,18 - 24 Years,6.145098584,0.49,0.408
06/24/2021 12:00:00 AM,25 - 39 Years,5.326917571,0.538,0.464
06/24/2021 12:00:00 AM,40 - 49 Years,4.630882556,0.636,0.559
06/24/2021 12:00:00 AM,50 - 64 Years,3.628316082,0.738,0.661
06/24/2021 12:00:00 AM,65 - 74 Years,2.378992932,0.901,0.818
06/24/2021 12:00:00 AM,75+ Years,2.66412765,0.863,0.782
06/23/2021 12:00:00 AM,5 - 11 Years,2.411578728,0.006,0.004
06/23/2021 12:00:00 AM,12 - 17 Years,3.746689375,0.343,0.254
06/23/2021 12:00:00 AM,18 - 24 Years,6.121934507,0.488,0.406
06/23/2021 12:00:00 AM,25 - 39 Years,5.21272109,0.536,0.463
06/23/2021 12:00:00 AM,40 - 49 Years,4.579507042,0.635,0.557
06/23/2021 12:00:00 AM,50 - 64 Years,3.593354207,0.737,0.66
06/23/2021 12:00:00 AM,65 - 74 Years,2.406561935,0.9,0.818
06/23/2021 12:00:00 AM,75+ Years,2.678149375,0.863,0.781
06/22/2021 12:00:00 AM,5 - 11 Years,2.391992811,0.006,0.003
06/22/2021 12:00:00 AM,12 - 17 Years,3.674736493,0.341,0.25
06/22/2021 12:00:00 AM,18 - 24 Years,6.131389233,0.487,0.404
06/22/2021 12:00:00 AM,25 - 39 Years,5.193934607,0.535,0.461
06/22/2021 12:00:00 AM,40 - 49 Years,4.632299811,0.633,0.556
06/22/2021 12:00:00 AM,50 - 64 Years,3.668953585,0.736,0.659
06/22/2021 12:00:00 AM,65 - 74 Years,2.464244773,0.9,0.817
06/22/2021 12:00:00 AM,75+ Years,2.788920998,0.862,0.781
06/21/2021 12:00:00 AM,5 - 11 Years,2.405552292,0.006,0.003
06/21/2021 12:00:00 AM,12 - 17 Years,3.706715552,0.338,0.246
06/21/2021 12:00:00 AM,18 - 24 Years,6.29968334,0.485,0.402
06/21/2021 12:00:00 AM,25 - 39 Years,5.251349474,0.534,0.46
06/21/2021 12:00:00 AM,40 - 49 Years,4.70139102,0.632,0.555
06/21/2021 12:00:00 AM,50 - 64 Years,3.782920214,0.735,0.658
06/21/2021 12:00:00 AM,65 - 74 Years,2.494358608,0.899,0.816
06/21/2021 12:00:00 AM,75+ Years,2.88146438,0.862,0.78
06/20/2021 12:00:00 AM,5 - 11 Years,2.217728376,0.006,0.003
06/20/2021 12:00:00 AM,12 - 17 Years,3.440604098,0.335,0.244
06/20/2021 12:00:00 AM,18 - 24 Years,5.684653471,0.484,0.4
06/20/2021 12:00:00 AM,25 - 39 Years,5.046175759,0.533,0.458
06/20/2021 12:00:00 AM,40 - 49 Years,4.489511313,0.631,0.553
06/20/2021 12:00:00 AM,50 - 64 Years,3.64057544,0.734,0.657
06/20/2021 12:00:00 AM,65 - 74 Years,2.455337864,0.899,0.816
06/20/2021 12:00:00 AM,75+ Years,2.957181692,0.861,0.78
06/19/2021 12:00:00 AM,5 - 11 Years,2.210697534,0.006,0.003
06/19/2021 12:00:00 AM,12 - 17 Years,3.405769766,0.335,0.243
06/19/2021 12:00:00 AM,18 - 24 Years,5.66716223,0.483,0.4
06/19/2021 12:00:00 AM,25 - 39 Years,5.006703038,0.532,0.458
06/19/2021 12:00:00 AM,40 - 49 Years,4.431758149,0.631,0.553
06/19/2021 12:00:00 AM,50 - 64 Years,3.616056723,0.734,0.657
06/19/2021 12:00:00 AM,65 - 74 Years,2.426072307,0.899,0.815
06/19/2021 12:00:00 AM,75+ Years,2.957882778,0.861,0.78
06/18/2021 12:00:00 AM,5 - 11 Years,2.111261343,0.006,0.003
06/18/2021 12:00:00 AM,12 - 17 Years,3.276711421,0.333,0.239
06/18/2021 12:00:00 AM,18 - 24 Years,5.498868123,0.482,0.398
06/18/2021 12:00:00 AM,25 - 39 Years,4.865487796,0.532,0.457
06/18/2021 12:00:00 AM,40 - 49 Years,4.297827498,0.63,0.551
06/18/2021 12:00:00 AM,50 - 64 Years,3.527743936,0.733,0.656
06/18/2021 12:00:00 AM,65 - 74 Years,2.384506732,0.899,0.815
06/18/2021 12:00:00 AM,75+ Years,2.852719844,0.861,0.78
06/17/2021 12:00:00 AM,5 - 11 Years,2.032917678,0.005,0.003
06/17/2021 12:00:00 AM,12 - 17 Years,3.136231984,0.33,0.233
06/17/2021 12:00:00 AM,18 - 24 Years,5.297009742,0.48,0.396
06/17/2021 12:00:00 AM,25 - 39 Years,4.656303483,0.53,0.454
06/17/2021 12:00:00 AM,40 - 49 Years,4.081696025,0.629,0.549
06/17/2021 12:00:00 AM,50 - 64 Years,3.368372275,0.732,0.654
06/17/2021 12:00:00 AM,65 - 74 Years,2.306041107,0.898,0.814
06/17/2021 12:00:00 AM,75+ Years,2.697078703,0.861,0.779
06/16/2021 12:00:00 AM,5 - 11 Years,2.038441911,0.005,0.003
06/16/2021 12:00:00 AM,12 - 17 Years,3.136803039,0.327,0.228
06/16/2021 12:00:00 AM,18 - 24 Years,5.257772633,0.479,0.393
06/16/2021 12:00:00 AM,25 - 39 Years,4.690710186,0.529,0.452
06/16/2021 12:00:00 AM,40 - 49 Years,4.080278769,0.627,0.547
06/16/2021 12:00:00 AM,50 - 64 Years,3.35406969,0.731,0.652
06/16/2021 12:00:00 AM,65 - 74 Years,2.261930702,0.897,0.813
06/16/2021 12:00:00 AM,75+ Years,2.63818746,0.86,0.778
06/15/2021 12:00:00 AM,5 - 11 Years,2.225261421,0.005,0.003
06/15/2021 12:00:00 AM,12 - 17 Years,3.355516959,0.324,0.221
06/15/2021 12:00:00 AM,18 - 24 Years,5.538105232,0.477,0.39
06/15/2021 12:00:00 AM,25 - 39 Years,5.008602795,0.528,0.45
06/15/2021 12:00:00 AM,40 - 49 Years,4.269482387,0.626,0.546
06/15/2021 12:00:00 AM,50 - 64 Years,3.491419911,0.73,0.651
06/15/2021 12:00:00 AM,65 - 74 Years,2.299254891,0.897,0.812
06/15/2021 12:00:00 AM,75+ Years,2.725823238,0.86,0.778
06/14/2021 12:00:00 AM,5 - 11 Years,2.562741826,0.005,0.003
06/14/2021 12:00:00 AM,12 - 17 Years,3.80779222,0.321,0.214
06/14/2021 12:00:00 AM,18 - 24 Years,5.988150147,0.475,0.387
06/14/2021 12:00:00 AM,25 - 39 Years,5.636366816,0.526,0.448
06/14/2021 12:00:00 AM,40 - 49 Years,4.865438352,0.625,0.543
06/14/2021 12:00:00 AM,50 - 64 Years,3.941837825,0.729,0.649
06/14/2021 12:00:00 AM,65 - 74 Years,2.527865551,0.896,0.811
06/14/2021 12:00:00 AM,75+ Years,3.018877279,0.859,0.777
06/13/2021 12:00:00 AM,5 - 11 Years,2.477869522,0.005,0.002
06/13/2021 12:00:00 AM,12 - 17 Years,3.730128791,0.318,0.208
06/13/2021 12:00:00 AM,18 - 24 Years,5.387775103,0.474,0.385
06/13/2021 12:00:00 AM,25 - 39 Years,5.366179208,0.525,0.446
06/13/2021 12:00:00 AM,40 - 49 Years,4.644346484,0.624,0.541
06/13/2021 12:00:00 AM,50 - 64 Years,3.730023353,0.728,0.647
06/13/2021 12:00:00 AM,65 - 74 Years,2.320885955,0.896,0.81
06/13/2021 12:00:00 AM,75+ Years,2.719513462,0.859,0.776
06/12/2021 12:00:00 AM,5 - 11 Years,2.497957641,0.005,0.002
06/12/2021 12:00:00 AM,12 - 17 Years,3.760965741,0.317,0.204
06/12/2021 12:00:00 AM,18 - 24 Years,5.387302367,0.473,0.384
06/12/2021 12:00:00 AM,25 - 39 Years,5.38602111,0.525,0.445
06/12/2021 12:00:00 AM,40 - 49 Years,4.660999236,0.623,0.54
06/12/2021 12:00:00 AM,50 - 64 Years,3.71889912,0.728,0.647
06/12/2021 12:00:00 AM,65 - 74 Years,2.323430786,0.896,0.81
06/12/2021 12:00:00 AM,75+ Years,2.718111289,0.859,0.776
06/11/2021 12:00:00 AM,5 - 11 Years,2.544662518,0.005,0.002
06/11/2021 12:00:00 AM,12 - 17 Years,3.813502766,0.314,0.195
06/11/2021 12:00:00 AM,18 - 24 Years,5.423230322,0.472,0.381
06/11/2021 12:00:00 AM,25 - 39 Years,5.449768499,0.524,0.443
06/11/2021 12:00:00 AM,40 - 49 Years,4.706351415,0.622,0.538
06/11/2021 12:00:00 AM,50 - 64 Years,3.740239485,0.727,0.645
06/11/2021 12:00:00 AM,65 - 74 Years,2.337003219,0.895,0.809
06/11/2021 12:00:00 AM,75+ Years,2.709698255,0.859,0.776
06/10/2021 12:00:00 AM,5 - 11 Years,2.643596506,0.005,0.002
06/10/2021 12:00:00 AM,12 - 17 Years,3.948271657,0.311,0.185
06/10/2021 12:00:00 AM,18 - 24 Years,5.49792265,0.47,0.378
06/10/2021 12:00:00 AM,25 - 39 Years,5.526814185,0.522,0.441
06/10/2021 12:00:00 AM,40 - 49 Years,4.782528901,0.621,0.536
06/10/2021 12:00:00 AM,50 - 64 Years,3.796541724,0.726,0.643
06/10/2021 12:00:00 AM,65 - 74 Years,2.35651359,0.895,0.808
06/10/2021 12:00:00 AM,75+ Years,2.753165601,0.858,0.775
06/09/2021 12:00:00 AM,5 - 11 Years,2.736504058,0.005,0.002
06/09/2021 12:00:00 AM,12 - 17 Years,4.055629926,0.307,0.175
06/09/2021 12:00:00 AM,18 - 24 Years,5.572614979,0.468,0.375
06/09/2021 12:00:00 AM,25 - 39 Years,5.559743299,0.521,0.438
06/09/2021 12:00:00 AM,40 - 49 Years,4.843116576,0.619,0.533
06/09/2021 12:00:00 AM,50 - 64 Years,3.82719012,0.725,0.641
06/09/2021 12:00:00 AM,65 - 74 Years,2.369661884,0.894,0.807
06/09/2021 12:00:00 AM,75+ Years,2.812056843,0.858,0.774
06/08/2021 12:00:00 AM,5 - 11 Years,2.664689031,0.005,0.001
06/08/2021 12:00:00 AM,12 - 17 Years,3.98824548,0.304,0.164
06/08/2021 12:00:00 AM,18 - 24 Years,5.403375399,0.466,0.372
06/08/2021 12:00:00 AM,25 - 39 Years,5.27034704,0.519,0.436
06/08/2021 12:00:00 AM,40 - 49 Years,4.622733336,0.618,0.531
06/08/2021 12:00:00 AM,50 - 64 Years,3.646932145,0.724,0.639
06/08/2021 12:00:00 AM,65 - 74 Years,2.255992762,0.893,0.806
06/08/2021 12:00:00 AM,75+ Years,2.685160237,0.857,0.773
06/07/2021 12:00:00 AM,5 - 11 Years,2.543658112,0.005,0.001
06/07/2021 12:00:00 AM,12 - 17 Years,3.866610846,0.3,0.153
06/07/2021 12:00:00 AM,18 - 24 Years,5.056386988,0.464,0.369
06/07/2021 12:00:00 AM,25 - 39 Years,4.862532619,0.518,0.433
06/07/2021 12:00:00 AM,40 - 49 Years,4.220941384,0.617,0.529
06/07/2021 12:00:00 AM,50 - 64 Years,3.342264382,0.723,0.637
06/07/2021 12:00:00 AM,65 - 74 Years,2.133416731,0.893,0.805
06/07/2021 12:00:00 AM,75+ Years,2.459410473,0.857,0.772
06/06/2021 12:00:00 AM,5 - 11 Years,2.408063307,0.004,0.001
06/06/2021 12:00:00 AM,12 - 17 Years,3.682731257,0.297,0.142
06/06/2021 12:00:00 AM,18 - 24 Years,4.769436081,0.463,0.367
06/06/2021 12:00:00 AM,25 - 39 Years,4.602054877,0.516,0.431
06/06/2021 12:00:00 AM,40 - 49 Years,4.029966197,0.615,0.526
06/06/2021 12:00:00 AM,50 - 64 Years,3.136352563,0.722,0.635
06/06/2021 12:00:00 AM,65 - 74 Years,2.030775211,0.892,0.804
06/06/2021 12:00:00 AM,75+ Years,2.345834505,0.857,0.772
06/05/2021 12:00:00 AM,5 - 11 Years,2.414591946,0.004,0.001
06/05/2021 12:00:00 AM,12 - 17 Years,3.739265665,0.295,0.136
06/05/2021 12:00:00 AM,18 - 24 Years,4.806782245,0.462,0.365
06/05/2021 12:00:00 AM,25 - 39 Years,4.624218705,0.516,0.431
06/05/2021 12:00:00 AM,40 - 49 Years,4.089845244,0.615,0.526
06/05/2021 12:00:00 AM,50 - 64 Years,3.18153057,0.722,0.635
06/05/2021 12:00:00 AM,65 - 74 Years,2.045620059,0.892,0.804
06/05/2021 12:00:00 AM,75+ Years,2.375280126,0.856,0.772
06/04/2021 12:00:00 AM,5 - 11 Years,2.43719108,0.004,0.001
06/04/2021 12:00:00 AM,12 - 17 Years,3.776384215,0.291,0.123
06/04/2021 12:00:00 AM,18 - 24 Years,4.829473585,0.461,0.363
06/04/2021 12:00:00 AM,25 - 39 Years,4.632028815,0.514,0.429
06/04/2021 12:00:00 AM,40 - 49 Years,4.114292903,0.614,0.524
06/04/2021 12:00:00 AM,50 - 64 Years,3.229432878,0.721,0.633
06/04/2021 12:00:00 AM,65 - 74 Years,2.077006309,0.892,0.803
06/04/2021 12:00:00 AM,75+ Years,2.382290988,0.856,0.771
06/03/2021 12:00:00 AM,5 - 11 Years,2.454265981,0.004,0
06/03/2021 12:00:00 AM,12 - 17 Years,3.911724161,0.287,0.11
06/03/2021 12:00:00 AM,18 - 24 Years,4.864456068,0.458,0.36
06/03/2021 12:00:00 AM,25 - 39 Years,4.665802266,0.513,0.426
06/03/2021 12:00:00 AM,40 - 49 Years,4.192596273,0.612,0.521
06/03/2021 12:00:00 AM,50 - 64 Years,3.28187569,0.719,0.631
06/03/2021 12:00:00 AM,65 - 74 Years,2.104575312,0.891,0.802
06/03/2021 12:00:00 AM,75+ Years,2.375280126,0.856,0.77
06/02/2021 12:00:00 AM,5 - 11 Years,2.661675814,0.004,0
06/02/2021 12:00:00 AM,12 - 17 Years,4.218380493,0.282,0.1
06/02/2021 12:00:00 AM,18 - 24 Years,5.302682577,0.456,0.357
06/02/2021 12:00:00 AM,25 - 39 Years,5.045542507,0.511,0.423
06/02/2021 12:00:00 AM,40 - 49 Years,4.480653466,0.61,0.518
06/02/2021 12:00:00 AM,50 - 64 Years,3.644434868,0.718,0.629
06/02/2021 12:00:00 AM,65 - 74 Years,2.355665313,0.89,0.801
06/02/2021 12:00:00 AM,75+ Years,2.622763563,0.855,0.769
06/01/2021 12:00:00 AM,5 - 11 Years,2.747050321,0.004,0
06/01/2021 12:00:00 AM,12 - 17 Years,4.385128442,0.278,0.097
06/01/2021 12:00:00 AM,18 - 24 Years,5.339083269,0.454,0.354
06/01/2021 12:00:00 AM,25 - 39 Years,5.135886488,0.509,0.421
06/01/2021 12:00:00 AM,40 - 49 Years,4.556476639,0.609,0.515
06/01/2021 12:00:00 AM,50 - 64 Years,3.717536969,0.717,0.626
06/01/2021 12:00:00 AM,65 - 74 Years,2.409530905,0.889,0.799
06/01/2021 12:00:00 AM,75+ Years,2.633279856,0.855,0.768
05/31/2021 12:00:00 AM,5 - 11 Years,2.779693515,0.004,0
05/31/2021 12:00:00 AM,12 - 17 Years,4.450228669,0.274,0.095
05/31/2021 12:00:00 AM,18 - 24 Years,5.452067234,0.452,0.35
05/31/2021 12:00:00 AM,25 - 39 Years,5.160583324,0.507,0.418
05/31/2021 12:00:00 AM,40 - 49 Years,4.587301947,0.607,0.512
05/31/2021 12:00:00 AM,50 - 64 Years,3.703461409,0.715,0.623
05/31/2021 12:00:00 AM,65 - 74 Years,2.386627425,0.889,0.798
05/31/2021 12:00:00 AM,75+ Years,2.64379615,0.854,0.767
05/30/2021 12:00:00 AM,5 - 11 Years,3.194513179,0.004,0
05/30/2021 12:00:00 AM,12 - 17 Years,5.081815081,0.273,0.095
05/30/2021 12:00:00 AM,18 - 24 Years,6.1153162,0.451,0.349
05/30/2021 12:00:00 AM,25 - 39 Years,5.790880355,0.507,0.417
05/30/2021 12:00:00 AM,40 - 49 Years,5.138968675,0.606,0.512
05/30/2021 12:00:00 AM,50 - 64 Years,4.152063122,0.715,0.623
05/30/2021 12:00:00 AM,65 - 74 Years,2.627538102,0.888,0.797
05/30/2021 12:00:00 AM,75+ Years,2.920024122,0.854,0.767
05/29/2021 12:00:00 AM,5 - 11 Years,3.35622254,0.004,0
05/29/2021 12:00:00 AM,12 - 17 Years,5.277115762,0.271,0.094
05/29/2021 12:00:00 AM,18 - 24 Years,6.275101054,0.45,0.348
05/29/2021 12:00:00 AM,25 - 39 Years,5.966502301,0.506,0.416
05/29/2021 12:00:00 AM,40 - 49 Years,5.258726771,0.606,0.511
05/29/2021 12:00:00 AM,50 - 64 Years,4.266937852,0.714,0.622
05/29/2021 12:00:00 AM,65 - 74 Years,2.703883034,0.888,0.797
05/29/2021 12:00:00 AM,75+ Years,2.971203416,0.854,0.767
05/28/2021 12:00:00 AM,5 - 11 Years,3.482777692,0.004,0
05/28/2021 12:00:00 AM,12 - 17 Years,5.498684955,0.268,0.093
05/28/2021 12:00:00 AM,18 - 24 Years,6.476959435,0.449,0.346
05/28/2021 12:00:00 AM,25 - 39 Years,6.185185396,0.505,0.414
05/28/2021 12:00:00 AM,40 - 49 Years,5.456079608,0.604,0.509
05/28/2021 12:00:00 AM,50 - 64 Years,4.389304413,0.713,0.621
05/28/2021 12:00:00 AM,65 - 74 Years,2.780652106,0.888,0.796
05/28/2021 12:00:00 AM,75+ Years,3.112822833,0.854,0.766
05/27/2021 12:00:00 AM,5 - 11 Years,3.928733941,0.004,0
05/27/2021 12:00:00 AM,12 - 17 Years,6.086871216,0.262,0.092
05/27/2021 12:00:00 AM,18 - 24 Years,7.153445017,0.446,0.343
05/27/2021 12:00:00 AM,25 - 39 Years,6.918913621,0.503,0.411
05/27/2021 12:00:00 AM,40 - 49 Years,6.160455623,0.602,0.505
05/27/2021 12:00:00 AM,50 - 64 Years,4.906694749,0.712,0.618
05/27/2021 12:00:00 AM,65 - 74 Years,3.054645586,0.887,0.795
05/27/2021 12:00:00 AM,75+ Years,3.488605049,0.853,0.765
05/26/2021 12:00:00 AM,5 - 11 Years,3.969914586,0.003,0
05/26/2021 12:00:00 AM,12 - 17 Years,6.184521556,0.256,0.09
05/26/2021 12:00:00 AM,18 - 24 Years,7.110898754,0.443,0.339
05/26/2021 12:00:00 AM,25 - 39 Years,6.860443334,0.501,0.408
05/26/2021 12:00:00 AM,40 - 49 Years,6.149117579,0.6,0.502
05/26/2021 12:00:00 AM,50 - 64 Years,4.782511987,0.71,0.615
05/26/2021 12:00:00 AM,65 - 74 Years,2.924010924,0.886,0.793
05/26/2021 12:00:00 AM,75+ Years,3.359605184,0.852,0.764
05/25/2021 12:00:00 AM,5 - 11 Years,4.248135039,0.003,0
05/25/2021 12:00:00 AM,12 - 17 Years,6.633370489,0.249,0.088
05/25/2021 12:00:00 AM,18 - 24 Years,7.56330735,0.441,0.335
05/25/2021 12:00:00 AM,25 - 39 Years,7.26276957,0.498,0.404
05/25/2021 12:00:00 AM,40 - 49 Years,6.536028348,0.598,0.498
05/25/2021 12:00:00 AM,50 - 64 Years,5.049266548,0.708,0.612
05/25/2021 12:00:00 AM,65 - 74 Years,3.072883543,0.885,0.792
05/25/2021 12:00:00 AM,75+ Years,3.515947412,0.852,0.763
05/24/2021 12:00:00 AM,5 - 11 Years,4.538910567,0.003,0
05/24/2021 12:00:00 AM,12 - 17 Years,7.19186191,0.243,0.087
05/24/2021 12:00:00 AM,18 - 24 Years,8.367431721,0.437,0.331
05/24/2021 12:00:00 AM,25 - 39 Years,8.062567108,0.496,0.401
05/24/2021 12:00:00 AM,40 - 49 Years,7.202138463,0.596,0.495
05/24/2021 12:00:00 AM,50 - 64 Years,5.69719635,0.707,0.608
05/24/2021 12:00:00 AM,65 - 74 Years,3.408801247,0.884,0.79
05/24/2021 12:00:00 AM,75+ Years,3.889626369,0.851,0.762
05/23/2021 12:00:00 AM,5 - 11 Years,4.722214656,0.003,0
05/23/2021 12:00:00 AM,12 - 17 Years,7.548771048,0.237,0.086
05/23/2021 12:00:00 AM,18 - 24 Years,8.63263676,0.434,0.327
05/23/2021 12:00:00 AM,25 - 39 Years,8.274073345,0.494,0.398
05/23/2021 12:00:00 AM,40 - 49 Years,7.425356214,0.594,0.491
05/23/2021 12:00:00 AM,50 - 64 Years,5.803898175,0.705,0.605
05/23/2021 12:00:00 AM,65 - 74 Years,3.435097835,0.883,0.788
05/23/2021 12:00:00 AM,75+ Years,3.963240423,0.85,0.761
05/22/2021 12:00:00 AM,5 - 11 Years,4.884426219,0.003,0
05/22/2021 12:00:00 AM,12 - 17 Years,7.848574725,0.233,0.085
05/22/2021 12:00:00 AM,18 - 24 Years,8.95457015,0.433,0.326
05/22/2021 12:00:00 AM,25 - 39 Years,8.551437812,0.493,0.396
05/22/2021 12:00:00 AM,40 - 49 Years,7.637590235,0.592,0.49
05/22/2021 12:00:00 AM,50 - 64 Years,5.96962654,0.704,0.604
05/22/2021 12:00:00 AM,65 - 74 Years,3.519501399,0.883,0.788
05/22/2021 12:00:00 AM,75+ Years,4.054381632,0.85,0.76
05/21/2021 12:00:00 AM,5 - 11 Years,5.178717168,0.003,0
05/21/2021 12:00:00 AM,12 - 17 Years,8.272297255,0.222,0.083
05/21/2021 12:00:00 AM,18 - 24 Years,9.368214373,0.43,0.322
05/21/2021 12:00:00 AM,25 - 39 Years,8.914080243,0.491,0.393
05/21/2021 12:00:00 AM,40 - 49 Years,7.964267643,0.59,0.486
05/21/2021 12:00:00 AM,50 - 64 Years,6.233202749,0.702,0.601
05/21/2021 12:00:00 AM,65 - 74 Years,3.637411906,0.882,0.787
05/21/2021 12:00:00 AM,75+ Years,4.137109806,0.85,0.76
05/20/2021 12:00:00 AM,5 - 11 Years,5.235968308,0.002,0
05/20/2021 12:00:00 AM,12 - 17 Years,8.450466297,0.211,0.08
05/20/2021 12:00:00 AM,18 - 24 Years,9.591818622,0.427,0.317
05/20/2021 12:00:00 AM,25 - 39 Years,8.864053319,0.488,0.388
05/20/2021 12:00:00 AM,40 - 49 Years,7.82927405,0.587,0.481
05/20/2021 12:00:00 AM,50 - 64 Years,6.212089409,0.7,0.597
05/20/2021 12:00:00 AM,65 - 74 Years,3.60772221,0.881,0.785
05/20/2021 12:00:00 AM,75+ Years,4.048071856,0.849,0.758
05/19/2021 12:00:00 AM,5 - 11 Years,5.958136199,0.002,0
05/19/2021 12:00:00 AM,12 - 17 Years,9.705644356,0.2,0.078
05/19/2021 12:00:00 AM,18 - 24 Years,12.20557738,0.423,0.311
05/19/2021 12:00:00 AM,25 - 39 Years,10.33615362,0.485,0.383
05/19/2021 12:00:00 AM,40 - 49 Years,9.10232386,0.584,0.476
05/19/2021 12:00:00 AM,50 - 64 Years,7.33132344,0.698,0.592
05/19/2021 12:00:00 AM,65 - 74 Years,4.184126452,0.88,0.783
05/19/2021 12:00:00 AM,75+ Years,4.526913747,0.848,0.756
05/18/2021 12:00:00 AM,5 - 11 Years,6.416647523,0.002,0
05/18/2021 12:00:00 AM,12 - 17 Years,10.40575732,0.187,0.075
05/18/2021 12:00:00 AM,18 - 24 Years,13.00544712,0.419,0.305
05/18/2021 12:00:00 AM,25 - 39 Years,10.97404967,0.482,0.378
05/18/2021 12:00:00 AM,40 - 49 Years,9.636629208,0.581,0.47
05/18/2021 12:00:00 AM,50 - 64 Years,7.77538465,0.695,0.588
05/18/2021 12:00:00 AM,65 - 74 Years,4.352933581,0.878,0.78
05/18/2021 12:00:00 AM,75+ Years,4.634179939,0.847,0.755
05/17/2021 12:00:00 AM,5 - 11 Years,6.578859086,0.002,0
05/17/2021 12:00:00 AM,12 - 17 Years,10.6564503,0.175,0.073
05/17/2021 12:00:00 AM,18 - 24 Years,12.89293589,0.415,0.3
05/17/2021 12:00:00 AM,25 - 39 Years,10.75536658,0.479,0.373
05/17/2021 12:00:00 AM,40 - 49 Years,9.494549338,0.578,0.465
05/17/2021 12:00:00 AM,50 - 64 Years,7.495689655,0.693,0.583
05/17/2021 12:00:00 AM,65 - 74 Years,4.235871351,0.877,0.778
05/17/2021 12:00:00 AM,75+ Years,4.465919245,0.846,0.753
05/16/2021 12:00:00 AM,5 - 11 Years,7.390419108,0.001,0
05/16/2021 12:00:00 AM,12 - 17 Years,11.88650196,0.164,0.071
05/16/2021 12:00:00 AM,18 - 24 Years,14.4420926,0.412,0.295
