indicatorDataSource,indicatorId,indicatorName,regionId,regionLevel,regionName,date,value
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-16,76.0427468
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-17,75.2194973
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-18,74.01959
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-19,73.2625407
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-20,71.6187211
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-21,70.7773641
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-22,69.492644
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-23,68.8249957
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-24,67.5112936
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-25,65.8917335
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-26,64.1505016
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-27,62.4927736
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-28,60.536841
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-29,60.0347247
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-30,59.1937737
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-05-31,57.8348194
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-01,56.9246284
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-02,56.4292948
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-03,55.9397763
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-04,55.2512685
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-05,54.2262148
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-06,52.9335296
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-07,53.2345057
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-08,52.5523065
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-09,52.4197062
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-10,51.4508538
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-11,51.0947751
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-12,51.7973471
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-13,50.6999177
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-14,48.1936426
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-15,47.1393634
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-16,45.4689368
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-17,45.2315946
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-18,45.5985306
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-19,43.6376138
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-20,43.6592775
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-21,44.7853427
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-22,44.5098607
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-23,44.3023277
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-24,43.490634
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-25,40.8424537
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-26,39.6817907
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-27,39.5047814
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-28,38.3448955
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-29,37.861223
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-06-30,36.7795726
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-01,37.3142412
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-02,38.4288247
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-03,38.8943967
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-04,38.145153
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-05,37.0764415
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-06,36.1261718
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-07,36.8237163
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-08,35.5866061
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-09,35.5982594
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-10,34.848627
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-11,34.4949249
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-12,35.7714177
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-13,36.8183684
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-14,35.8829903
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-15,35.5141732
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-16,34.7772457
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-17,35.0627739
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-18,35.0642785
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-19,33.983949
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-20,33.3664495
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-21,35.0999534
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-22,35.2501807
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-23,35.2030764
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-24,35.3011798
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-25,35.4477771
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-26,36.8514519
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-27,38.0737251
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-28,37.4277654
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-29,38.2923696
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-30,38.6832032
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-07-31,39.621905
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-01,40.5534158
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-02,40.1315524
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-03,40.420313
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-04,41.3565074
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-05,42.3725144
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-06,43.8163276
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-07,45.1208024
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-08,45.6598774
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-09,46.3974128
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-10,47.0247887
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-11,48.1195454
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-12,48.2479187
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-13,48.7040221
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-14,48.6914515
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-15,49.3844199
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-16,50.4956656
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-17,50.7578117
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-18,50.5823901
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-19,52.3349385
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-20,53.0223041
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-21,53.3936611
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-22,54.1686303
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-23,54.7919286
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-24,55.6845359
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-25,57.6331782
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-26,57.1623687
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-27,57.8279859
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-28,58.4897511
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-29,59.4569126
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-30,59.873555
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-08-31,60.4668657
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-01,60.0621076
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-02,61.1652648
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-03,61.3159956
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-04,61.7261051
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-05,61.6408161
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-06,61.6540736
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-07,61.7411589
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-08,61.7110847
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-09,61.212996
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-10,60.9680051
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-11,61.0904418
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-12,60.2393635
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-13,60.6873005
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-14,60.5728152
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-15,60.5693518
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-16,60.5364306
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-17,61.035386
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-18,60.9097992
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-19,61.7829075
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-20,61.8294386
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-21,62.3057207
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-22,61.9783439
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-23,61.8864783
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-24,61.3755349
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-25,61.0146349
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-26,61.2628157
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-27,60.7686676
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-28,59.912876
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-29,59.6874766
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-09-30,59.9909402
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-01,59.9002931
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-02,59.4256599
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-03,58.5367827
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-04,58.3981263
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-05,58.6640461
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-06,58.8310955
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-07,58.2899243
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-08,57.5836036
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-09,58.120335
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-10,58.3647997
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-11,57.9305048
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-12,57.9507306
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-13,57.445738
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-14,57.1281583
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-15,56.4799591
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-16,55.8829948
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-17,55.6634477
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-18,55.9686112
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-19,55.5255732
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-20,55.0616909
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-21,54.4091738
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-22,54.2740118
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-23,54.4813418
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-24,54.1633156
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-25,53.7054482
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-26,52.9309178
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-27,52.4971094
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-28,53.1180025
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-29,53.133518
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-30,54.4473781
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-10-31,53.7130507
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-01,53.1427064
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-02,52.9122217
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-03,53.6182474
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-04,52.8113167
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-05,53.4223173
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-06,51.501546
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-07,52.156359
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-08,51.8970092
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-09,51.9350929
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-10,51.272686
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-11,50.9062951
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-12,50.0148087
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-13,49.7002401
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-14,49.377111
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-15,49.6677102
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-16,50.5580759
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-17,49.9872437
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-18,50.5228157
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-19,50.464404
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-20,50.5736597
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-21,49.1989873
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-22,49.4431833
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-23,48.261959
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-24,49.6007761
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-25,49.2011305
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-26,50.2778233
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-27,50.8286743
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-28,51.339842
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-29,50.336538
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-11-30,49.8756523
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-01,48.2361952
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-02,48.7354327
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-03,48.0087467
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-04,47.3083459
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-05,48.3066382
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-06,48.9303617
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-07,49.3390505
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-08,50.6218768
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-09,51.674972
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-10,51.4643643
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-11,50.6396168
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-12,49.1224133
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-13,49.0814134
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-14,49.05933
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-15,49.0615074
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-16,47.1687747
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-17,47.5208587
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-18,48.475467
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-19,49.8863076
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-20,50.0383316
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-21,50.8443014
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-22,49.4326471
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-23,50.6163085
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-24,50.4757646
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-25,50.6979923
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-26,50.6498422
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-27,50.4736934
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-28,50.7437583
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-29,52.2910143
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-30,52.2009249
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2021-12-31,53.5945993
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-01,54.4691376
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-02,55.4435485
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-03,56.9721643
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-04,57.3469657
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-05,57.9812588
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-06,59.3721386
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-07,58.6636815
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-08,59.3730449
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-09,60.0078382
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-10,60.8026951
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-11,61.0197139
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-12,61.0513544
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-13,59.8784172
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-14,60.7173241
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-15,60.3766408
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-16,60.2301344
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-17,59.3224961
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-18,60.1835041
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-19,60.591911
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-20,61.5406795
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-21,61.4496059
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-22,60.9716374
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-23,61.2265521
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-24,61.0588815
