date,pop_age,pop_age_frac,cases,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2020-04-28,41752736.147934906,2034309.7957506827,211.26672570013878,1401.929154274554,816.7372693629704,2495.177904569127,6.891424094810628e-4,4.014812645886048e-4,0.0012265476525655616
2020-04-29,41752736.147934906,2034309.7957506827,202.0856793915206,1338.6381603621771,780.2435208896737,2382.4671779428654,6.580306318921327e-4,3.835421343000294e-4,0.0011711427546185064
2020-04-30,41752736.147934906,2034309.7957506827,209.35671625256697,1384.3291405288742,807.3294137183615,2463.966438699316,6.804908197465772e-4,3.968566711937048e-4,0.0012112051192232917
2020-05-01,41752736.147934906,2034309.7957506827,202.10002997787694,1334.0780866563334,778.5662209514305,2374.9314120123754,6.55789049162025e-4,3.8271762864128126e-4,0.001167438419149921
2020-05-02,41752736.147934906,2034309.7957506827,204.87015595196272,1350.3314043552477,788.7305318674647,2404.478361477154,6.637786472718432e-4,3.87714070646951e-4,0.0011819627307992561
2020-05-03,41752736.147934906,2034309.7957506827,205.0378025889489,1349.8029649757314,789.2134132945996,2404.258524053083,6.635188837979514e-4,3.879514393250863e-4,0.0011818546659290332
2020-05-04,41752736.147934906,2034309.7957506827,200.24232972373628,1317.1427567357332,770.9722460189438,2346.785660893598,6.474641962040462e-4,3.789846795357177e-4,0.0011536028906686793
2020-05-05,41752736.147934906,2034309.7957506827,196.7975018208654,1293.9995473187776,758.3176111243226,2306.1277025010295,6.3608775321326e-4,3.7276407590835744e-4,0.0011336167713089358
2020-05-06,41752736.147934906,2034309.7957506827,201.41581526027505,1324.5425387336911,777.1520217361991,2360.922277187393,6.511016864296818e-4,3.820224546721122e-4,0.0011605519877645708
2020-05-07,41752736.147934906,2034309.7957506827,201.09220920102254,1323.2934284501455,777.3471632228845,2358.7183753989852,6.504876647668285e-4,3.8211837982918175e-4,0.0011594686219011162
