date,pop_age,pop_age_frac,cases.x,infections.x,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct,cases.y,cases.lo,cases.hi,infections.y,infections.lo,infections.hi,rep_frac,rep_frac_lo,rep_frac_hi,forecast,rec_inf_pct
2020-07-20,41752736.147934906,2034309.7957506827,1055.4660966667077,4419.258603177451,2769.8630528044678,7476.472793989126,0.0021723626423116624,0.0013615738657849592,0.0036751889066287593,64215.5025961127,0,0,237931.71811949252,149010.75323973587,402922.2219787254,0.2589087840977959,0.415173235262029,0.15204593248857112,FALSE,0.018573642211745973
2020-07-21,41752736.147934906,2034309.7957506827,1061.1440985641188,4374.195861890186,2743.096387198838,7394.924931244625,0.002150211276093305,0.0013484162505281577,0.0036351026508800823,64218.45945009062,0,0,234994.31985866552,147249.78192054946,397667.3239100103,0.2588061039506772,0.4147341460481237,0.15211458606751815,FALSE,0.018614049329026307
2020-07-22,41752736.147934906,2034309.7957506827,1046.2830333107324,4246.97510621663,2664.693265256325,7174.888669988318,0.002087673723583211,0.00130987584625626,0.003526940038815821,64127.082401640604,0,0,231867.89863132345,145365.65764181776,392109.15082098707,0.25896145129591913,0.4147158635349735,0.15233238013637979,FALSE,0.018316356560290566
2020-07-23,41752736.147934906,2034309.7957506827,1020.5932426425164,4080.9594642813086,2561.799849418178,6889.846173746491,0.0020060658768913755,0.0012592968164285153,0.0033868224928858795,63945.76473091437,0,0,228606.95073369378,143392.4762664037,386340.2820448331,0.25934271230559536,0.41506635961742916,0.1526805901336529,FALSE,0.017851423376165205
2020-07-24,41752736.147934906,2034309.7957506827,1011.2630444807892,3985.6292394110887,2503.1449842461952,6724.623691794216,0.0019592046637814807,0.0012304640077311858,0.003305604537637669,63679.289152638914,0,0,225259.21898768784,141360.17263359771,380441.6070616649,0.25991206125829425,0.41572460817742574,0.15313706922817388,FALSE,0.017693523298724277
2020-07-25,41752736.147934906,2034309.7957506827,1006.4923899281483,3912.6496364938525,2458.4257521323207,6597.480602217989,0.0019233302836503532,0.0012084814993603935,0.003243105163234711,63332.51390693809,0,0,221865.3604110496,139294.2928912626,374481.8341119671,0.2606285729442103,0.41662477598722564,0.1536777796547013,FALSE,0.017635243416299386
2020-07-26,41752736.147934906,2034309.7957506827,1016.5790594712904,3901.0564415030426,2452.202098667763,6574.124147779099,0.001917631449080011,0.0012054221553619731,0.003231623895982458,62910.38190337953,0,0,218459.03591753115,137216.03369943533,368517.7047857655,0.26145042266802504,0.41769974511125907,0.15427808571826654,FALSE,0.01785715305900966
2020-07-27,41752736.147934906,2034309.7957506827,1019.9073462869849,3866.9728039376887,2431.7778201555234,6513.103596957143,0.001900877050297412,0.0011953822496628005,0.003201628193779471,62417.95092164926,0,0,215067.3007173783,135142.47228427016,362594.7088629193,0.262335561710617,0.4188821918189231,0.1549131507691948,FALSE,0.017980291708869816
2020-07-28,41752736.147934906,2034309.7957506827,1003.7824018794108,3763.86702023334,2367.863215286292,6336.148846419716,0.001850193627389201,0.0011639639253727943,0.0031146430399415187,61860.34677656813,0,0,211711.72365670235,133087.25727652083,356749.0174820296,0.26324188096875395,0.4201048447728478,0.15555803320306688,FALSE,0.017778264496757755
2020-07-29,41752736.147934906,2034309.7957506827,967.8475814423366,3592.6938369409586,2261.011815817806,6045.037393551462,0.001766050502458115,0.0011114392805563166,0.0029715421939069887,61242.656471751005,0,0,208408.91804002083,131060.93259541235,351008.4130677529,0.26412736231818174,0.421300721678386,0.15618777665229913,FALSE,0.017238676111984097
2020-07-30,41752736.147934906,2034309.7957506827,950.4741367273137,3496.3840115870926,2201.165004701735,5880.300969738479,0.00171870774986702,0.0010820205503112572,0.0028905631689044604,60569.807947183035,0,0,205170.6200361356,129070.97889720155,345392.44987129536,0.26495173376307934,0.4224057602203101,0.1567783913875027,FALSE,0.017041348371278953
2020-07-31,41752736.147934906,2034309.7957506827,940.8928681589895,3433.510340949086,2162.285549277755,5772.11539890827,0.001687801114717674,0.0010629086847020013,0.002837382689187856,59846.46280427013,0,0,202003.86100027108,127121.91558448096,339912.77068780735,0.2656781954284464,0.4233615571437563,0.15730788035118817,FALSE,0.01699725106216895
2020-08-01,41752736.147934906,2034309.7957506827,917.8849627021309,3326.2971883691434,2095.4005223883755,5589.708708491837,0.0016350986439318124,0.001030030198333263,0.0027477175404492277,59076.93649885255,0,0,198911.43211853248,125215.58782732816,334573.9171307263,0.2662738175504315,0.42411598689811236,0.15775648140301782,FALSE,0.01672250384476134
2020-08-02,41752736.147934906,2034309.7957506827,962.2148364738136,3466.381261735061,2184.25546251565,5823.069655656596,0.0017039593816908934,0.0010737083737581059,0.002862430131251381,58265.160847399166,0,0,195893.6973361598,123352.30565039866,329376.37508011056,0.26670977743119956,0.4246235609391393,0.1581068157397515,FALSE,0.01769521586897531
2020-08-03,41752736.147934906,2034309.7957506827,933.143355401145,3345.419953170581,2108.571272237525,5618.116237748497,0.0016444987681613578,0.001036504507151252,0.0027616817504805607,57414.71009954703,0,0,192950.65402490675,121532.14287667164,324320.0264660802,0.26696159717462664,0.42484578777555626,0.15834403728503646,FALSE,0.017338215151832252
2020-08-04,41752736.147934906,2034309.7957506827,916.1504360049136,3272.2966787435953,2062.9557212378345,5493.826684768813,0.0016085537638263604,0.0010140813978023347,0.0027005850811142214,56528.861574690454,0,0,190082.35122693473,119755.20116861002,319404.85050260817,0.2670086502453397,0.4247503685288076,0.15845554943269874,FALSE,0.01721515257793123
2020-08-05,41752736.147934906,2034309.7957506827,883.195272670032,3146.589064611041,1984.1088948705778,5281.572204802326,0.0015467600220889243,9.75322882982245e-4,0.0025962477376034894,55610.659698850635,0,0,187288.90741732655,118021.62426566497,314630.9401698771,0.26683435729065924,0.42431149082787184,0.15843113050431776,FALSE,0.01680072305403359
2020-08-06,41752736.147934906,2034309.7957506827,855.3299537478381,3043.4165859324744,1919.3906584427705,5107.461362483528,0.0014960438141180066,9.435095197653974e-4,0.002510660555807243,54663.20639914543,0,0,184570.57090282207,116331.64221838201,309998.573196774,0.2664280411567596,0.4235127591515509,0.1582640454923515,FALSE,0.016489175771877838
2020-08-07,41752736.147934906,2034309.7957506827,853.2503709748229,3036.1420616837645,1915.0877058939614,5094.555062593592,0.0014924678964952803,9.413943293662768e-4,0.002504316241919115,53690.48731729015,0,0,181928.08585625325,114685.83839964577,305508.63750390196,0.265789411407429,0.4223542972148595,0.15795372209360778,FALSE,0.01668869348783623
2020-08-08,41752736.147934906,2034309.7957506827,840.9999661675494,2996.704322906149,1890.442290275692,5027.917949792196,0.0014730815970929012,9.292794510573047e-4,0.002471559621988075,52698.012695889454,0,0,179363.32559443405,113085.58560575309,301163.5036092143,0.26493204606000925,0.42085824624774215,0.15750783309058441,FALSE,0.01670745294766737
2020-08-09,41752736.147934906,2034309.7957506827,839.968247738715,3001.190708063925,1893.454125497332,5035.203168522016,0.0014752869569486847,9.30759970508143e-4,0.002475140796667093,51692.60656944391,0,0,176879.46049055032,111533.10483848442,296967.55643837486,0.2638809072082486,0.41906477788870455,0.15694084482188891,FALSE,0.016967434770213254
2020-08-10,41752736.147934906,2034309.7957506827,793.8376836702913,2847.824975387281,1796.8229283148135,4777.867610103383,0.001399897390916511,8.832592420623753e-4,0.0023486430729889388,50681.704955903224,0,0,174480.85602282546,110031.38097178146,292927.1313203381,0.26266666579612136,0.41702305049729926,0.15627066113724522,FALSE,0.016321704514188826
2020-08-11,41752736.147934906,2034309.7957506827,788.1206781045335,2842.3575967486645,1793.4574522183113,4768.858585079832,0.0013972098068277764,8.816048843517002e-4,0.0023442145316515425,49672.73866807817,0,0,172172.82887932102,108584.0044589621,289050.1292253708,0.2613222024425355,0.4147856475823639,0.15551654456691652,FALSE,0.016508746561520012
2020-08-12,41752736.147934906,2034309.7957506827,772.4854511014378,2804.269481376893,1769.4673877879402,4705.296781896463,0.001378486938043813,8.698121552007703e-4,0.0023129696331035737,48672.788793676125,0,0,169960.93095737483,107194.70703434017,285344.881734672,0.25988078773518053,0.41240568494561963,0.1546980369044331,FALSE,0.016499494710817905
2020-08-13,41752736.147934906,2034309.7957506827,758.1554363801795,2773.659275353316,1750.156925101494,4654.442189628823,0.0013634399643294277,8.603197648446984e-4,0.0022879711828312182,47688.426557098035,0,0,167849.9724219027,105866.7432105926,281818.522114786,0.25837502871574464,0.40993512725949127,0.15383434209172128,FALSE,0.016524633488658125
2020-08-14,41752736.147934906,2034309.7957506827,736.3613398231297,2718.024388036594,1715.0210977231002,4561.732908571551,0.0013360916777346652,8.430481440464374e-4,0.002242398339771166,46725.637345303665,0,0,165843.95222857833,104602.84510056357,278476.87380089756,0.25683575532269914,0.40742290414688187,0.15294375218673445,FALSE,0.016389047363574723
2020-08-15,41752736.147934906,2034309.7957506827,724.7052799079577,2701.9075440485253,1704.7889117996874,4535.473448407971,0.0013281691656267583,8.380183369124473e-4,0.0022294900500807605,45789.838998738895,0,0,163946.26218057077,103405.35292579632,275324.7832033587,0.2552909790615514,0.40491313506899673,0.15204312092927158,FALSE,0.016480446141996445
2020-08-16,41752736.147934906,2034309.7957506827,727.5027424958067,2742.477707509242,1730.293006964253,4604.510250922522,0.0013481121278763925,8.505553139342555e-4,0.0022634262788000814,44885.90860578379,0,0,162159.73824812568,102276.24767539413,272366.2039903963,0.2537655219057037,0.4024447151434086,0.15114751639577934,FALSE,0.016912198657553893
2020-08-17,41752736.147934906,2034309.7957506827,703.3203362261355,2683.3819793793946,1692.8892136859442,4506.323994788145,0.00131906260540283,8.32168835455688e-4,0.002215161134356757,44018.14244978934,0,0,160486.23840638454,101216.8844073103,269603.4892350548,0.25228064243352244,0.4000508042435475,0.15026994000652041,FALSE,0.016720324471588107
2020-08-18,41752736.147934906,2034309.7957506827,702.3134147534223,2714.3356909409363,1712.2723716404278,4559.458072881615,0.001334278435177724,8.416969604221861e-4,0.0022412801051273144,43190.19441683901,0,0,158926.09548037566,100227.64536112203,267036.47946280806,0.2508537188937738,0.39775834969470275,0.14942112128641827,FALSE,0.017079232222603147
2020-08-19,41752736.147934906,2034309.7957506827,688.6348709104847,2698.115961390766,1701.8746836129746,4533.452311500697,0.0013263053479006287,8.365857978798967e-4,0.0022284965254408574,42405.03932063769,0,0,157478.26174498542,99308.02615544295,264662.7669099634,0.24949874704600564,0.39558892872437346,0.1486097772732017,FALSE,0.01713325973688989
2020-08-20,41752736.147934906,2034309.7957506827,633.4780671034141,2517.8220320474966,1587.9788501309017,4231.7515982217665,0.001237678763237923,7.805983402566864e-4,0.0020801903461612164,41664.974367520685,0,0,156140.72193017043,98456.89606355182,262478.3890011229,0.24822747222616662,0.39356055645010013,0.1478432789117755,FALSE,0.016125338738817423
2020-08-21,41752736.147934906,2034309.7957506827,620.4714553361974,2503.0082493629034,1578.4482559909595,4208.1474074522985,0.0012303967933454628,7.759134126415072e-4,0.0020685872998509776,40971.64011165099,0,0,154910.8245798488,97672.71631253793,260478.34191236147,0.24704934705837728,0.391687626395453,0.14712762159540924,FALSE,0.01615773627279821
2020-08-22,41752736.147934906,2034309.7957506827,629.2520490434655,2577.3634025321935,1625.1311042236484,4334.545615419384,0.0012669473488825815,7.988611703184358e-4,0.002130720514876098,40326.03172878335,0,0,153785.24495206933,96953.5178640815,258656.51226751046,0.24597103460869496,0.3899801179318184,0.14646713332376615,FALSE,0.016759497332370782
2020-08-23,41752736.147934906,2034309.7957506827,640.4413664509676,2664.0283944306725,1679.5509549635465,4481.781384773969,0.0013095490175564026,8.256121847674501e-4,0.002203096791912238,39728.51945419952,0,0,152759.91687922218,96296.85911174168,257005.55925215548,0.24499619870753414,0.3884432637799784,0.14586435054034957,FALSE,0.017439315553810855
2020-08-24,41752736.147934906,2034309.7957506827,614.1034912958918,2594.409399680261,1635.4299891050239,4366.141429277736,0.0012753266022213175,8.039237644734106e-4,0.002146251981088545,39178.90712273814,0,0,151830.11244897026,95699.87643509803,255517.0466277304,0.24412627220739638,0.3870787700308673,0.14532047502018738,FALSE,0.017087581362045263
2020-08-25,41752736.147934906,2034309.7957506827,618.47021579268,2653.449197304994,1672.4050013164242,4467.042349454923,0.0013043486310922677,8.2209946823723e-4,0.002195851565374061,38676.519118320946,0,0,150990.54567528842,95159.34978644158,254181.61557457602,0.2433616644353838,0.3858867379251377,0.1448360882982195,FALSE,0.017573611549237984
2020-08-26,41752736.147934906,2034309.7957506827,601.4883394782211,2619.9831891742156,1651.0685812919728,4412.242008912812,0.0012878978386904995,8.116111836755475e-4,0.002168913514612776,38220.287904944526,0,0,150235.56601082062,94671.82481208598,252989.30937888208,0.24270199252540056,0.38486605146214276,0.14441127609743015,FALSE,0.017439167427142473
2020-08-27,41752736.147934906,2034309.7957506827,579.9264511220047,2563.4994763569966,1615.2324031057829,4318.631437855046,0.0012601322973087475,7.939952933814313e-4,0.0021228976269376037,37808.84765658977,0,0,149559.32655638218,94233.7190516553,251929.85562402406,0.24214597697004836,0.3840142150346175,0.14404556428616308,FALSE,0.017140351828146178
2020-08-28,41752736.147934906,2034309.7957506827,559.0730028922484,2506.4097386142425,1579.0242799746068,4223.929977209446,0.0012320688539423513,7.76196567146711e-4,0.002076345493706267,37440.65472996477,0,0,148955.82552748037,93841.3478772847,250992.73743850243,0.24169166248718782,0.38332766962434356,0.1437380722523248,FALSE,0.016826530481359677
2020-08-29,41752736.147934906,2034309.7957506827,558.2551802282859,2536.2873150614846,1597.6086931719883,4275.762807525796,0.0012467556909765392,7.853320553777568e-4,0.0021018248137314763,37114.06726833428,0,0,148418.77405912775,93490.8402363016,250166.97581660122,0.24133698444152896,0.38280268819501984,0.14348785168010683,FALSE,0.017088722980901774
2020-08-30,41752736.147934906,2034309.7957506827,566.0701754961061,2603.797567907113,1639.8916295672082,4391.075116984484,0.0012799415179271074,8.061169606481053e-4,0.0021585085645051075,36827.22695980883,0,0,147941.4548836365,93178.05031401348,249440.88831443136,0.2410791241063966,0.3824343524753489,0.14329350332720464,FALSE,0.01760018900689555
2020-08-31,41752736.147934906,2034309.7957506827,558.3871087350777,2597.602060309336,1635.7528921132603,4382.097056742352,0.0012768960095140241,8.040824930057663e-4,0.0021540952444390653,36577.95137696334,0,0,147516.63037961864,92898.50000725515,248801.93225219045,0.24091368166019836,0.382215241435237,0.14315268534805325,FALSE,0.01760887605434505
2020-09-01,41752736.147934906,2034309.7957506827,558.954064219468,2626.593255639949,1653.7758121141933,4432.456144419816,0.0012911471306516062,8.129419695901979e-4,0.00217885012090019,36363.861338016446,0,0,147136.85813670442,92647.57811319717,248237.23460333495,0.24083535280558874,0.3821365049217435,0.1430625155789342,FALSE,0.017851361575218553
2020-09-02,41752736.147934906,2034309.7957506827,547.8991613524659,2597.3838990147206,1635.1615532339395,4384.558669702765,0.001276788768574089,8.037918101999538e-4,0.0021553052926655226,36182.607305641264,0,0,146794.99072724688,92420.85533890399,247734.43381213598,0.24083915857204702,0.3821898160034423,0.14302030150789272,FALSE,0.01769395458351029
2020-09-03,41752736.147934906,2034309.7957506827,533.709711718451,2548.977500056993,1604.4773217621796,4304.166985944944,0.0012529937698679725,7.887084480021932e-4,0.0021157873766009462,36032.02967883282,0,0,146484.03080514702,92213.99315563355,247281.43574536697,0.24092131536343306,0.3823687533661008,0.14302405560302636,FALSE,0.017401060621055967
2020-09-04,41752736.147934906,2034309.7957506827,509.6026212762201,2448.481747709431,1541.0268507260914,4135.690320478082,0.0012035933528039245,7.575182766877625e-4,0.0020329697714265623,35910.225899619014,0,0,146196.9984722865,92022.66081175585,246866.1878178639,0.2410797011292053,0.3826695450557511,0.1430727688223156,FALSE,0.016747825012109068
2020-09-05,41752736.147934906,2034309.7957506827,496.43225994697247,2395.9888347222295,1507.8110178878871,4048.1636473547064,0.0011777895577787763,7.411904622577351e-4,0.0019899445285131165,35815.56299358311,0,0,145926.85004838582,91842.48494518733,246476.53871819322,0.2413142354842167,0.38309167938867517,0.14316663051417183,FALSE,0.016419108847534072
2020-09-06,41752736.147934906,2034309.7957506827,514.6598916438886,2491.3840963576804,1567.671130608524,4210.460935724462,0.0012246827408302048,7.70615731135501e-4,0.002069724554499702,35746.67239290501,0,0,145666.72188585481,91669.20385814783,246100.64645574935,0.24162715190966313,0.3836383383472546,0.14330718846641027,FALSE,0.01710331683244675
2020-09-07,41752736.147934906,2034309.7957506827,530.7223532013933,2572.8162395036084,1618.746633353772,4349.17039773314,0.001264712112618133,7.957227737560181e-4,0.0021379095783827006,35702.42904849382,0,0,145410.83852891208,91499.23973901669,245728.50896215555,0.24202307873096982,0.384316528745949,0.14349739459541314,FALSE,0.017693428258389793
2020-09-08,41752736.147934906,2034309.7957506827,518.0997093515062,2511.3195843689205,1579.9085079990361,4246.2036863509165,0.0012344823731442614,7.766312246537812e-4,0.0020872945188685093,35681.884408999555,0,0,145154.88125388318,91329.93106089602,245352.58525581882,0.24250813059938808,0.3851356412728165,0.14374106473598375,FALSE,0.017300965442398702
2020-09-09,41752736.147934906,2034309.7957506827,513.963077107873,2487.176220141096,1564.5904767043442,4206.283432841245,0.0012226142868388935,7.691013826765716e-4,0.002067671031043273,35684.17255045276,0,0,144895.90339554808,91159.47988860363,244967.65058228062,0.2430884894209769,0.38610519692335854,0.1440420372789722,FALSE,0.01716526252195971
2020-09-10,41752736.147934906,2034309.7957506827,510.3493009975771,2462.01718520989,1548.6526613176236,4164.545529130281,0.0012102469301148789,7.612668751595692e-4,0.002047154045971409,35708.42823612893,0,0,144632.28702619503,90986.92563443087,244570.7186966621,0.243770109546127,0.38723437749694095,0.1444039991457303,FALSE,0.01702259734552896
2020-09-11,41752736.147934906,2034309.7957506827,475.2495576924851,2282.402580720554,1435.5852051382458,3861.3950162808615,0.0011219542792784529,7.056866206597108e-4,0.0018981351927551252,35753.71967187064,0,0,144363.66715955047,90812.09873417101,244160.90636112916,0.2445585069836315,0.38853168726569925,0.1448303633150826,FALSE,0.01581009007064116
2020-09-12,41752736.147934906,2034309.7957506827,465.17313691555813,2221.14211826339,1396.9862611511674,3758.3232753848765,0.0010918406443811888,6.867126452761655e-4,0.0018474685041753997,35819.00463900997,0,0,144091.16730649277,90635.76817854676,243739.8363687483,0.24545862962938794,0.39000474192730267,0.14532419525723425,FALSE,0.015414838812006105
2020-09-13,41752736.147934906,2034309.7957506827,498.539322947151,2364.040682183018,1486.809742627473,4000.629715699316,0.0011620848934223713,7.308669238742096e-4,0.001966578406128669,35903.13998666727,0,0,143817.91956133733,90459.96729028726,243312.524943338,0.24647455178404548,0.39165977749981407,0.14588803606870213,FALSE,0.016437733833124815
2020-09-14,41752736.147934906,2034309.7957506827,493.37808373720617,2321.1366490335054,1459.7944567694753,3928.43062828617,0.0011409946773504969,7.175870950524501e-4,0.0019310877018298659,36004.93615584967,0,0,143549.01401964933,90287.9563530541,242887.32269561867,0.2476083386912785,0.3934998395456242,0.14652323537027914,FALSE,0.016169645363887923
2020-09-15,41752736.147934906,2034309.7957506827,485.4779292193298,2264.14464775999,1423.939840425026,3832.2761835825213,0.0011129792780280527,6.999621411642353e-4,0.0018838213292722062,36123.218788846694,0,0,143291.29346863303,90124.0662074458,242475.69225281035,0.248859828045778,0.39552442851140257,0.14722982743867374,FALSE,0.015800992460547645
2020-09-16,41752736.147934906,2034309.7957506827,461.02045667138816,2130.0969950749713,1339.642757252771,3605.5868518436605,0.0010470858467694405,6.58524458787472e-4,0.0017723882858820719,36256.8879040616,0,0,143053.06227469456,89973.50293134066,242091.77232438957,0.25022714275837554,0.3977303068026201,0.1480068401598337,FALSE,0.014890257930897688
2020-09-17,41752736.147934906,2034309.7957506827,465.3689678626759,2129.2859974785724,1339.1559406748243,3604.331483610134,0.0010466871869399038,6.58285155718213e-4,0.0017717711880161772,36404.98257582395,0,0,142843.4702167288,89841.99026429844,241751.19933689514,0.2517071625178027,0.40011223944517743,0.1488525804308429,FALSE,0.014906428654021916
2020-09-18,41752736.147934906,2034309.7957506827,458.39596584575366,2076.4808209151747,1305.9835442449253,3514.9851169673016,0.0010207298933783734,6.419786932024299e-4,0.0017278514434278843,36566.750369692214,0,0,142672.4936710121,89735.7637145262,241471.0486359998,0.2532960757312898,0.40266386174745217,0.14976496817065266,FALSE,0.01455417766583181
2020-09-19,41752736.147934906,2034309.7957506827,444.3792401522245,1992.7927780066116,1253.3990404081003,3373.290341283695,9.79591595227633e-4,6.161298751184463e-4,0.001658198937216892,36741.71618937411,0,0,142551.0171308909,89661.63148133775,241269.92890979315,0.2549893714943797,0.40537766632037847,0.15074153136702867,FALSE,0.013979505850714636
2020-09-20,41752736.147934906,2034309.7957506827,452.12619456010844,2007.4018531193442,1262.6515490906343,3397.9231850470533,9.867729375891792e-4,6.206781050398973e-4,0.0016703076356141629,36929.70994885929,0,0,142490.7173628232,89626.90610682582,241167.76610158297,0.256781005186972,0.40824368010604456,0.15177891050803646,FALSE,0.01408794825566012
2020-09-21,41752736.147934906,2034309.7957506827,449.2736223616911,1975.4534261559272,1242.631201214296,3343.688118591583,9.710681383348317e-4,6.108367583983203e-4,0.0016436474550611529,37130.87077637212,0,0,142503.87855449613,89639.28798906971,241185.4917309995,0.2586633633811623,0.411249432107853,0.15287282334987795,FALSE,0.013862453753498906
2020-09-22,41752736.147934906,2034309.7957506827,453.90696553216236,1977.324183189236,1243.894782117898,3346.6405464874506,9.719877411589525e-4,6.114578933435688e-4,0.0016450987718183323,37345.79665505825,0,0,142602.61864268308,89706.3776325162,241343.7387755987,0.26062851238922885,0.41438206493142943,0.15401872372477124,FALSE,0.01386597386506473
2020-09-23,41752736.147934906,2034309.7957506827,436.75828310098836,1885.9272250624235,1186.4920390749583,3191.693842758161,9.27059993026527e-4,5.832405868335947e-4,0.0015689320522493924,37575.68736256664,0,0,142798.32875240393,89835.32380492413,241661.8890572815,0.26266957704416516,0.41763059276730485,0.15521257497432545,FALSE,0.013206927850902281
2020-09-24,41752736.147934906,2034309.7957506827,442.7977320097572,1896.3117801012186,1193.1289567458314,3208.960618504747,9.321646998221619e-4,5.865030779668215e-4,0.001577419833108853,37822.30605633871,0,0,143101.86710094928,90032.94588208772,242158.39879031808,0.2647814842285261,0.4209869566009448,0.15645136884566602,FALSE,0.013251481748756577
2020-09-25,41752736.147934906,2034309.7957506827,435.57318867450954,1851.2053642470562,1164.859135058366,3132.284284119122,9.099918646186044e-4,5.726065604617119e-4,0.0015397282609865596,38087.840937834786,0,0,143523.79878143893,90305.88503501819,242851.2022298787,0.266959944119722,0.42444438383566374,0.15773253627290723,FALSE,0.012898246701692385
2020-09-26,41752736.147934906,2034309.7957506827,431.45451458039315,1820.9611901858125,1145.945362341744,3080.726028873283,8.951248202164104e-4,5.633091698891798e-4,0.0015143839130639695,38374.75834018766,0,0,144074.51963209093,90660.68167148164,243757.92349026733,0.2692001720685852,0.42799531646014066,0.1590532169242498,FALSE,0.012639023158542009
2020-09-27,41752736.147934906,2034309.7957506827,424.8519429026069,1781.8352834539191,1121.4457499465973,3014.11581851223,8.758918072241806e-4,5.512659636644828e-4,0.001481640517490596,38685.67468704456,0,0,144763.90337846967,91103.5532420907,244895.2801595671,0.2714961044693141,0.43163014732356503,0.16040980646953312,FALSE,0.012308560641636625
2020-09-28,41752736.147934906,2034309.7957506827,428.17935213361335,1785.726405984712,1124.0252347412586,3020.2419564776637,8.778045554884424e-4,5.525339538201854e-4,0.0014846519260667283,39023.229200276706,0,0,145600.92286918988,91640.15591574859,246278.44162435672,0.2738397691074317,0.4353362245027544,0.1617975812732564,FALSE,0.012264526699388
2020-09-29,41752736.147934906,2034309.7957506827,438.741257495061,1820.7577809542775,1146.2161996667467,3078.988692612105,8.95024830907034e-4,5.634423046386503e-4,0.001513529895517179,39389.9046379528,0,0,146593.8389792007,92275.70373478445,247921.34587471007,0.27622146783048496,0.43909815196545177,0.163210799823473,FALSE,0.012420424989433654
2020-09-30,41752736.147934906,2034309.7957506827,428.6020167054308,1771.1208803495854,1115.1120045754403,2994.5259399122237,8.706249579337165e-4,5.481525020941817e-4,0.0014720107754321709,39787.9188134815,0,0,147750.50127358013,93015.15831949409,249837.204808884,0.27863014337142017,0.44289837369407475,0.16464291895049493,FALSE,0.011987241092807627
2020-10-01,41752736.147934906,2034309.7957506827,431.00096869011867,1774.6747748207488,1117.5001130393687,2999.9750127739244,8.723719359400097e-4,5.49326417920039e-4,0.0014746893610011354,40219.26948149379,0,0,149078.53692074274,93863.34548943017,252038.83527011337,0.28105342226682234,0.44671724430929144,0.1660866180252503,FALSE,0.011904294283249173
2020-10-02,41752736.147934906,2034309.7957506827,411.00238225958424,1687.4326290971835,1062.7136059557258,2851.934136544844,8.294865573679756e-4,5.223951672334021e-4,0.0014019173198212167,40685.84121470099,0,0,150585.49660030092,94825.04656252646,254538.90822523754,0.28347801242815657,0.45053366343648715,0.1675340325315272,FALSE,0.011205811098635455
2020-10-03,41752736.147934906,2034309.7957506827,411.7372093701697,1686.6841737914865,1062.3972728326532,2850.0756699097205,8.291186412780761e-4,5.222396682411967e-4,0.0014010037585538988,41189.5134031338,0,0,152278.98121894433,95905.07781625938,257350.16417970398,0.28589034000124,0.4543260942200751,0.16897712621341066,FALSE,0.011076276977230353
2020-10-04,41752736.147934906,2034309.7957506827,433.34960643895545,1772.40332922556,1116.5582355336198,2994.2656282166827,8.712553677555898e-4,5.488634218180115e-4,0.0014718828147370572,41732.2547870997,0,0,154166.57944542085,97108.25091712148,260485.30825303387,0.28827804316657035,0.4580749411189706,0.1704085712060604,FALSE,0.011496676747978564
2020-10-05,41752736.147934906,2034309.7957506827,427.1618171851873,1745.3707123715897,1099.7001754185358,2947.9246477065644,8.579670195844133e-4,5.405765521631057e-4,0.001449103108024286,42316.17369908034,0,0,156255.75946146855,98439.30442932803,263956.8282377415,0.29063121898683186,0.46176453189347094,0.1718224844203956,FALSE,0.011169960828240602
2020-10-06,41752736.147934906,2034309.7957506827,447.58997186353236,1828.019940011546,1151.9598379665454,3086.786178316058,8.985946702070451e-4,5.66265688919548e-4,0.0015173628838458205,42943.519834922154,0,0,158553.75272670822,99902.8302025335,267776.7995958578,0.29294218729762,0.46538273995014867,0.17321428973132535,FALSE,0.011529338842975351
2020-10-07,41752736.147934906,2034309.7957506827,439.1349613555764,1793.517535291348,1130.4040441635257,3027.780616943119,8.816344192205594e-4,5.556695674005709e-4,0.0014883576843938043,43616.68534959777,0,0,161067.92616744793,101503.50742173937,271957.51572757977,0.2952049906675819,0.4689201861032214,0.17458042481288116,FALSE,0.011135162524081846
2020-10-08,41752736.147934906,2034309.7957506827,433.1987405504312,1769.974351534154,1115.7539240116694,2987.276368631093,8.700613619574172e-4,5.484680486434682e-4,0.0014684471238702143,44338.22863246617,0,0,163806.14055073637,103246.32828194297,276512.0933121205,0.2974152386271304,0.4723700013170641,0.17591824127003405,FALSE,0.010805299151687982
2020-10-09,41752736.147934906,2034309.7957506827,437.00137116327704,1786.7281809553551,1126.5094667760234,3014.7641841699087,8.782969952204515e-4,5.537551208420195e-4,0.0014819592327910054,45110.90985695941,0,0,166776.36628178263,105136.35563291932,281453.8245259106,0.2995700839417311,0.4757277902016514,0.17722598942335946,FALSE,0.010713317604824945
2020-10-10,41752736.147934906,2034309.7957506827,434.33526112940444,1777.3534331066583,1120.7955790262777,2998.141805690656,8.736886765325707e-4,5.509463609561453e-4,0.0014737882165013656,45937.73502888083,0,0,169986.34161261734,107178.50695327508,286795.60260921106,0.30166825822686766,0.4789916871439389,0.1785028394106761,FALSE,0.010455860254684916
2020-10-11,41752736.147934906,2034309.7957506827,471.013397884232,1929.2140693591173,1216.7754137097568,3253.4169112045906,9.483383865077522e-4,5.981269009525431e-4,0.001599273089084273,46822.01938358913,0,0,173443.44715293025,109377.47458112586,292549.7127058641,0.3037105678287777,0.48216314207481814,0.17974917548173774,FALSE,0.011123015028974094
