date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2021-06-23,18.815915121305565,145489.90936386984,71.23482581011231,NA,NA,415759,1.7133682207748314e-4,NA,NA
2021-06-24,19.4081557776892,145563.11065812418,73.20129425432974,NA,NA,415759,1.7606664980031637e-4,NA,NA
2021-06-25,20.026031856276873,145638.52067519614,75.41001707195365,NA,NA,415759,1.8137915732901428e-4,NA,NA
2021-06-26,20.66533212307276,145716.41321032424,77.89253512809704,NA,NA,415759,1.8735020800054127e-4,NA,NA
2021-06-27,21.323898284314723,145797.09929112464,80.68608080039009,NA,NA,415759,1.940693546030034e-4,NA,NA
2021-06-28,22.006772273563143,145880.93263655112,83.83334542647464,NA,NA,415759,2.01639280031159e-4,NA,NA
2021-06-29,22.72214458727492,145968.31522228743,87.38258573630496,NA,NA,415759,2.1017605328160056e-4,NA,NA
2021-06-30,23.47697693351332,146059.703905813,91.38868352554945,NA,NA,415759,2.1981167822115566e-4,NA,NA
2021-07-01,24.278308719214696,146155.61831966418,95.91441385120389,NA,NA,415759,2.3069714390116364e-4,NA,NA
2021-07-02,25.134716667689002,146256.65017301653,101.03185335236097,NA,NA,415759,2.4300581190632307e-4,NA,NA
2021-07-03,26.054515475597505,146363.47247883445,106.8223058179065,NA,NA,415759,2.569332373271691e-4,NA,NA
2021-07-04,27.0489762273259,146476.84853939124,113.37606055678792,NA,NA,415759,2.7269658758268114e-4,NA,NA
2021-07-05,28.133204230480835,146597.64196325315,120.79342386189158,NA,NA,415759,2.905371233380193e-4,NA,NA
2021-07-06,29.323297207947668,146726.82769687424,129.18573362108583,NA,NA,415759,3.107226388871578e-4,NA,NA
2021-07-07,30.63561556464304,146865.50390731386,138.67621043961657,NA,NA,415759,3.335495093061523e-4,NA,NA
2021-07-08,32.08785080154661,147014.90378624026,149.3998789263872,NA,NA,415759,3.5934250112778604e-4,NA,NA
2021-07-09,33.69976418703497,147176.40642658997,161.5026403497053,NA,NA,415759,3.8845254185647285e-4,NA,NA
2021-07-10,35.489507004240195,147351.5465540764,175.14012748642546,NA,NA,415759,4.2125396560609743e-4,NA,NA
2021-07-11,37.481517849806295,147542.02207554158,190.4755214651911,NA,NA,415759,4.5813926208498456e-4,NA,NA
2021-07-12,39.70714536523595,147749.69805814087,207.67598259928354,NA,NA,415759,4.99510491893822e-4,NA,NA
2021-07-13,42.19763733771278,147976.60761961978,226.9095614789145,NA,NA,415759,5.457718569626021e-4,NA,NA
2021-07-14,44.9840221463768,148224.95005432662,248.34243470684055,NA,NA,415759,5.973230518325293e-4,NA,NA
2021-07-15,48.09848033540337,148497.08214149906,272.13208717244504,NA,NA,415759,6.545428653918377e-4,NA,NA
2021-07-16,51.57547034992355,148795.50022266485,298.41808116577823,NA,NA,415759,7.177669783835786e-4,NA,NA
2021-07-17,55.44978426341363,149122.81061166074,327.3103889958808,NA,NA,415759,7.872599005574884e-4,NA,NA
2021-07-18,59.75857081483484,149481.6911924101,358.8805807493649,NA,NA,415759,8.631937751181933e-4,NA,NA
2021-07-19,64.54041648558449,149874.8504463385,393.1592539284079,NA,NA,415759,9.456421963887923e-4,NA,NA
2021-07-20,69.8299308841553,150304.9771587505,430.12671241198507,NA,NA,415759,0.0010345577904795449,NA,NA
2021-07-21,75.65402468721541,150774.67961198807,469.7024532375842,NA,NA,415759,0.0011297469284792011,NA,NA
2021-07-22,82.03457397840039,151286.41452618677,511.734914198687,NA,NA,415759,0.001230845066970738,NA,NA
2021-07-23,88.98775683541605,151842.41210565853,555.9975794717568,NA,NA,415759,0.0013373073811312726,NA,NA
2021-07-24,96.50968558367363,152444.6107906668,602.1986850082615,NA,NA,415759,0.0014484321085250385,NA,NA
2021-07-25,104.59380708091183,153094.5976575145,649.9868668477043,NA,NA,415759,0.0015633741346494105,NA,NA
2021-07-26,113.23270619248468,153793.55645367657,698.9587961620822,NA,NA,415759,0.0016811633570459862,NA,NA
2021-07-27,122.40117382689434,154542.22699429566,748.6705406190752,NA,NA,415759,0.0018007320121009411,NA,NA
2021-07-28,132.0518480552288,155340.87980364138,798.652809345727,NA,NA,415759,0.0019209513428349763,NA,NA
2021-07-29,142.11626202018834,156189.31013816776,848.4303345263904,NA,NA,415759,0.0020406782162897025,NA,NA
2021-07-30,152.5202683191746,157086.8528958132,897.5427576454499,NA,NA,415759,0.0021588053599451845,NA,NA
2021-07-31,163.1581228402802,158032.41939680852,945.5665009953026,NA,NA,415759,0.002274313967936479,NA,NA
2021-08-01,173.92798181490775,159024.55616522348,992.1367684149607,NA,NA,415759,0.0023863266181007765,NA,NA
