date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2020-10-01,73.93753187992803,57009.94112627179,191.79552570497103,NA,NA,415759,4.6131418852020286e-4,NA,NA
2020-10-02,71.25915029123182,57200.81312408961,190.87199781782104,NA,NA,415759,4.590928826984408e-4,NA,NA
2020-10-03,68.9489753595969,57391.14929782402,190.33617373441217,NA,NA,415759,4.5780409740838363e-4,NA,NA
2020-10-04,66.98533525156508,57581.31045088121,190.1611530571928,NA,NA,415759,4.5738313074928695e-4,NA,NA
2020-10-05,65.34520403091507,57771.62887227728,190.31842139607005,NA,NA,415759,4.5776139878167413e-4,NA,NA
2020-10-06,64.00578910380673,57962.408147250506,190.7792749732273,NA,NA,415759,4.588698620432205e-4,NA,NA
2020-10-07,62.945366552904375,58153.92361471288,191.51546746237895,NA,NA,415759,4.6064058135212693e-4,NA,NA
2020-10-08,62.143618760592865,58346.42238837872,192.4987736658332,NA,NA,415759,4.6300566834592445e-4,NA,NA
2020-10-09,61.58168746309065,58540.122959954715,193.7005715759975,NA,NA,415759,4.6589628023926716e-4,NA,NA
2020-10-10,61.242078693604654,58735.21449673385,195.0915367791386,NA,NA,415759,4.6924188479176304e-4,NA,NA
2020-10-11,61.10849357185465,58931.856977163596,196.64248042974438,NA,NA,415759,4.7297227583707e-4,NA,NA
2020-10-12,61.16562354223832,59130.18198056983,198.3250034062337,NA,NA,415759,4.770191466840975e-4,NA,NA
2020-10-13,61.39893416433937,59330.29333256392,200.11135199408196,NA,NA,415759,4.8131574300034865e-4,NA,NA
2020-10-14,61.7944548940434,59532.267638416466,201.97430585255108,NA,NA,415759,4.857965933450655e-4,NA,NA
2020-10-15,62.33858538426652,59736.15476146221,203.8871230457416,NA,NA,415759,4.903973769557402e-4,NA,NA
2020-10-16,63.01792222304932,59941.978454531534,205.82369306932566,NA,NA,415759,4.950552918140693e-4,NA,NA
2020-10-17,63.81910665204291,60149.73719103368,207.75873650214626,NA,NA,415759,4.99709534855881e-4,NA,NA
2020-10-18,64.72869363488343,60359.40507732756,209.66788629387884,NA,NA,415759,5.043014974874359e-4,NA,NA
2020-10-19,65.733043509338,60570.93286937646,211.5277920489035,NA,NA,415759,5.087750164131228e-4,NA,NA
2020-10-20,66.81823777280789,60784.24912840902,213.31625903256162,NA,NA,415759,5.130767079788089e-4,NA,NA
2020-10-21,67.9700205664202,60999.261917024116,215.01278861509184,NA,NA,415759,5.171572680689819e-4,NA,NA
2020-10-22,69.17399549270854,61215.86116804387,216.59925101975696,NA,NA,415759,5.209730902271675e-4,NA,NA
2020-10-23,70.4165734340317,61433.9212779103,218.0601098664338,NA,NA,415759,5.244868057370588e-4,NA,NA
2020-10-24,71.6859464216726,61653.303884286084,219.38260637578148,NA,NA,415759,5.276677266776702e-4,NA,NA
2020-10-25,72.97227750592863,61873.86081533091,220.55693104482296,NA,NA,415759,5.304922588442414e-4,NA,NA
2020-10-26,74.26735176184081,62095.43747584946,221.57666051854662,NA,NA,415759,5.329449525291013e-4,NA,NA
2020-10-27,75.56414694583648,62317.87683201739,222.4393561679284,NA,NA,415759,5.350199422452151e-4,NA,NA
2020-10-28,76.85653411215739,62541.02353522532,223.14670320792808,NA,NA,415759,5.367212813382948e-4,NA,NA
2020-10-29,78.13913739448208,62764.728100967455,223.7045657421324,NA,NA,415759,5.380630743823522e-4,NA,NA
2020-10-30,79.40731609836735,62988.85110171066,224.12300074320146,NA,NA,415759,5.390695108060233e-4,NA,NA
2020-10-31,80.65722296147791,63213.26719525876,224.41609354810245,NA,NA,415759,5.397744692191929e-4,NA,NA
2020-11-01,81.8859020697268,63437.86879975455,224.6016044957874,NA,NA,415759,5.402206674919542e-4,NA,NA
2020-11-02,83.0914014714009,63662.56965816538,224.70085841083232,NA,NA,415759,5.404593969362836e-4,NA,NA
2020-11-03,84.27288453338426,63887.30832280583,224.7386646404448,NA,NA,415759,5.40550329975887e-4,NA,NA
2020-11-04,85.43073128041112,64112.051563623936,224.74324081810147,NA,NA,415759,5.405613367794839e-4,NA,NA
2020-11-05,86.56662665879347,64336.79734727831,224.7457836543761,NA,NA,415759,5.405674529099216e-4,NA,NA
2020-11-06,87.6836353254316,64561.57676497652,224.77941769820632,NA,NA,415759,5.406483508431719e-4,NA,NA
2020-11-07,88.78626117738807,64786.45580327599,224.8790382994673,NA,NA,415759,5.408879622556994e-4,NA,NA
2020-11-08,89.88048792613105,65011.5371882491,225.08138497310955,NA,NA,415759,5.413746544827882e-4,NA,NA
2020-11-09,90.97379939852634,65236.96236765404,225.42517940494062,NA,NA,415759,5.422015624555106e-4,NA,NA
2020-11-10,92.07518391846666,65462.912982534,225.95061487995204,NA,NA,415759,5.434653606535326e-4,NA,NA
2020-11-11,93.19512903428165,65689.6099674731,226.6969849390928,NA,NA,415759,5.452605594565428e-4,NA,NA
2020-11-12,94.34560540371866,65917.31235774075,227.7023902676661,NA,NA,415759,5.47678800140625e-4,NA,NA
2020-11-13,95.53993777590384,66146.31644366421,229.00408592345073,NA,NA,415759,5.50809690045076e-4,NA,NA
2020-11-14,96.79182645847382,66376.95530069248,230.63885702827628,NA,NA,415759,5.547417062006506e-4,NA,NA
2020-11-15,98.11395466943279,66609.59802879851,232.64272810602768,NA,NA,415759,5.595614962178273e-4,NA,NA
2020-11-16,99.51746934650386,66844.64597615969,235.04794736118313,NA,NA,415759,5.653466247542041e-4,NA,NA
2020-11-17,101.01239000631791,67082.52808517907,237.88210901938098,NA,NA,415759,5.721634625332969e-4,NA,NA
2020-11-18,102.60824854368106,67323.69622274983,241.1681375707614,NA,NA,415759,5.800671484460021e-4,NA,NA
2020-11-19,104.31452318707277,67568.62033111109,244.92410836126243,NA,NA,415759,5.891011580296816e-4,NA,NA
2020-11-20,106.14076417700967,67817.78326021509,249.1629291039987,NA,NA,415759,5.992965374267273e-4,NA,NA
2020-11-21,108.09646009083836,68071.6753426937,253.89208247861916,NA,NA,415759,6.106712842743492e-4,NA,NA
2020-11-22,110.19072745500313,68330.78834686142,259.1130041677106,NA,NA,415759,6.232288517331209e-4,NA,NA
2020-11-23,112.43189226590427,68595.60847935082,264.82013248940143,NA,NA,415759,6.369558626257072e-4,NA,NA
2020-11-24,114.8270062300919,68866.60821894518,270.9997395943656,NA,NA,415759,6.518192981856451e-4,NA,NA
2020-11-25,117.38131743762844,69144.23744415073,277.6292252055365,NA,NA,415759,6.677647993321527e-4,NA,NA
2020-11-26,120.09770442335433,69428.91925876486,284.6818146141345,NA,NA,415759,6.847279664760944e-4,NA,NA
2020-11-27,122.97609725040505,69721.04830652937,292.129047764515,NA,NA,415759,7.026403463653583e-4,NA,NA
2020-11-28,126.0129392229154,70020.98869783945,299.94039131008344,NA,NA,415759,7.214284989863922e-4,NA,NA
2020-11-29,129.20074950987012,70329.07157975617,308.082881916718,NA,NA,415759,7.41013139623479e-4,NA,NA
2020-11-30,132.52781483339106,70645.5928339664,316.52125421022697,NA,NA,415759,7.613094466030248e-4,NA,NA
2020-12-01,135.97799947364373,70970.81604195038,325.22320798398994,NA,NA,415759,7.822397301898214e-4,NA,NA
2020-12-02,139.5306581131109,71304.97989476782,334.1638528174407,NA,NA,415759,8.037441229593123e-4,NA,NA
2020-12-03,143.160663377915,71648.30696394971,343.32706918188677,NA,NA,415759,8.257838535831738e-4,NA,NA
2020-12-04,146.8385758678155,72001.01390780666,352.70694385694765,NA,NA,415759,8.483446993497379e-4,NA,NA
2020-12-05,150.53099535461385,72363.32313744503,362.30922963836656,NA,NA,415759,8.714404971109863e-4,NA,NA
2020-12-06,154.2024238023352,72735.47431008525,372.151172640222,NA,NA,415759,8.951127279029967e-4,NA,NA
2020-12-07,157.81942491813436,73117.73570933976,382.2613992545139,NA,NA,415759,9.194302450566648e-4,NA,NA
2020-12-08,161.35418911693063,73510.41699942612,392.68129008635935,NA,NA,415759,9.444925788410097e-4,NA,NA
2020-12-09,164.78568391201,73913.88353665025,403.4665372241227,NA,NA,415759,9.704336820709178e-4,NA,NA
2020-12-10,168.09946194621926,74328.57215871415,414.6886220639043,NA,NA,415759,9.974254846290863e-4,NA,NA
2020-12-11,171.2872966249722,74755.00138857368,426.42922985953965,NA,NA,415759,0.0010256644591206435,NA,NA
2020-12-12,174.3470598536164,75193.77411659015,438.77272801647257,NA,NA,415759,0.0010553535293679093,NA,NA
2020-12-13,177.28279310334412,75645.5799064475,451.8057898573429,NA,NA,415759,0.001086701165476497,NA,NA
2020-12-14,180.10477729031862,76111.19736727902,465.617460831516,NA,NA,415759,0.001119921543085095,NA,NA
2020-12-15,182.82945587243736,76591.49647634027,480.29910906124536,NA,NA,415759,0.0011552344244171392,NA,NA
2020-12-16,185.47917617914655,77087.43442749477,495.9379511544951,NA,NA,415759,0.0011928495863096052,NA,NA
2020-12-17,188.0817749230858,77600.0406715456,512.606244050845,NA,NA,415759,0.0012329408240130582,NA,NA
2020-12-18,190.6700189332937,78130.398123992185,530.3574524465838,NA,NA,415759,0.0012756367329308177,NA,NA
2020-12-19,193.28088393474314,78679.62051317196,549.222389179776,NA,NA,415759,0.0013210114253203802,NA,NA
2020-12-20,195.9546713652653,79248.82510022107,569.2045870491116,NA,NA,415759,0.001369073398408962,NA,NA
2020-12-21,198.7340093498828,79839.10113469884,590.2760344777624,NA,NA,415759,0.0014197552776434484,NA,NA
2020-12-22,201.66281355012973,80451.4745690522,612.3734343533588,NA,NA,415759,0.001472904818304255,NA,NA
2020-12-23,204.7852842137166,81086.86668573388,635.3921166816925,NA,NA,415759,0.0015282702639791142,NA,NA
2020-12-24,208.14499339093834,81746.04590238308,659.1792166491998,NA,NA,415759,0.0015854839381689869,NA,NA
2020-12-25,211.7840769913583,82429.57250664836,683.5266042652804,NA,NA,415759,0.0016440452383839686,NA,NA
2020-12-26,215.74250718733003,83137.74449322978,708.1719865814171,NA,NA,415759,0.001703323287244334,NA,NA
2020-12-27,220.0574170055183,83870.558806267,732.8143130372155,NA,NA,415759,0.0017625939860284815,NA,NA
2020-12-28,224.76130052077872,84627.67526882558,757.1164625585741,NA,NA,415759,0.0018210464777877907,NA,NA
2020-12-29,229.8755429177014,85408.3820072534,780.706738427818,NA,NA,415759,0.0018777867428674256,NA,NA
2020-12-30,235.40303797387497,86211.56403611129,803.1820288578846,NA,NA,415759,0.0019318452008444426,NA,NA
2020-12-31,241.32541606064098,87035.6836744822,824.1196383709123,NA,NA,415759,0.0019822051678277854,NA,NA
2021-01-01,247.60415414139908,87878.7911496007,843.1074751184891,NA,NA,415759,0.0020278754641955775,NA,NA
2021-01-02,254.18297289004977,88738.55140889356,859.7602592928553,NA,NA,415759,0.002067929399707175,NA,NA
2021-01-03,260.9902487327521,89612.28329395203,873.7318850584693,NA,NA,415759,0.0021015345069101796,NA,NA
2021-01-04,267.9412533245006,90497.01055982168,884.727265869642,NA,NA,415759,0.002127981031967178,NA,NA
2021-01-05,274.9403886703042,91389.52498598793,892.5144261662429,NA,NA,415759,0.00214671101808077,NA,NA
2021-01-06,281.88359084221577,92286.46458833292,896.9396023449996,NA,NA,415759,0.002157354626947341,NA,NA
2021-01-07,288.66100355166145,93184.39975786803,897.9351695351135,NA,NA,415759,0.002159749204551467,NA,NA
2021-01-08,295.1599611135021,94079.92227404764,895.5225161796156,NA,NA,415759,0.0021539461952227506,NA,NA
2021-01-09,301.26826162629425,94969.73357982535,889.8113057777093,NA,NA,415759,0.002140209365949286,NA,NA
2021-01-10,306.8776481868724,95850.72701380735,880.9934339819991,NA,NA,415759,0.0021190002717487756,NA,NA
2021-01-11,311.8873579485738,96720.05270987067,869.3256960633197,NA,NA,415759,0.002090936566769017,NA,NA
2021-01-12,316.1970212150179,97575.16996404676,855.1172541760874,NA,NA,415759,0.002056761860058561,NA,NA
2021-01-13,319.7287020422772,98413.88944909589,838.7194850491427,NA,NA,415759,0.002017321296830959,NA,NA
2021-01-14,322.42664035323605,99234.40461778268,820.5151686867913,NA,NA,415759,0.001973535554700659,NA,NA
2021-01-15,324.24745926650974,100035.3098066053,800.905188822625,NA,NA,415759,0.001926368855088224,NA,NA
2021-01-16,325.1733453173386,100815.58997929214,780.2801726868275,NA,NA,415759,0.0018767607500663305,NA,NA
2021-01-17,325.209651455115,101574.59574848088,759.0057691887412,NA,NA,415759,0.0018255907128618771,NA,NA
2021-01-18,324.38093099324874,102312.01467598061,737.4189274997373,NA,NA,415759,0.0017736691869562349,NA,NA
2021-01-19,322.7277482593218,103027.8404499174,715.8257739367968,NA,NA,415759,0.0017217324794816151,NA,NA
2021-01-20,320.29901277000977,103722.33985624557,694.4994063281573,NA,NA,415759,0.0016704374561420374,NA,NA
2021-01-21,317.1542549273376,104396.00540437338,673.6655481278091,NA,NA,415759,0.0016203270359217937,NA,NA
2021-01-22,313.37278421956637,105049.50299097205,653.4975865986686,NA,NA,415759,0.0015718182567272592,NA,NA
2021-01-23,309.04893861332505,105683.6250168348,634.1220258627629,NA,NA,415759,0.0015252153912789933,NA,NA
2021-01-24,304.28007378598653,106299.24907532759,615.6240584927843,NA,NA,415759,0.0014807233481242362,NA,NA
