date,pop_age,pop_age_frac,cases,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2020-01-01,6008999.201924841,312559.2047835192,3.568792587199174e-5,3.040925808759017e-4,3.0051684848510774e-5,0.004975993712330275,9.72911935473212e-10,9.614717592247777e-11,1.5920163719947666e-8
2020-01-02,6008999.201924841,312559.2047835192,9.14222898972142e-5,7.19655963815258e-4,8.438136059912696e-5,0.009150031076394248,2.302462870398256e-9,2.6996920681817744e-10,2.9274553224985413e-8
2020-01-03,6008999.201924841,312559.2047835192,8.657001336741032e-5,6.243110970259269e-4,8.53602359581024e-5,0.006317103790279988,1.9974170892146e-9,2.731010146292877e-10,2.0210903066045555e-8
2020-01-04,6008999.201924841,312559.2047835192,1.3477102955757367e-4,8.847086306150263e-4,1.389732344175844e-4,0.007304017074966771,2.8305313587797936e-9,4.4463011260166947e-10,2.3368427367306578e-8
2020-01-05,6008999.201924841,312559.2047835192,1.455864572984232e-4,8.770781040829673e-4,1.5625449144123603e-4,0.006047367175313278,2.8061182990609346e-9,4.9991966017913e-10,1.9347909396882836e-8
2020-01-06,6008999.201924841,312559.2047835192,2.1429524404981107e-4,0.0012101599885208805,2.4173380015955534e-4,0.007118975707416986,3.8717784342939e-9,7.734016354660933e-10,2.2776407152518962e-8
2020-01-07,6008999.201924841,312559.2047835192,9.065443904647182e-5,4.928251088749028e-4,1.0925341734859517e-4,0.0025215804609735834,1.5767416263304007e-9,3.4954471241461244e-10,8.067529038922557e-9
2020-01-08,6008999.201924841,312559.2047835192,8.804350477941076e-5,4.7293983903054217e-4,1.1528454149951167e-4,0.002140814613635236,1.5131208161285916e-9,3.688406539790072e-10,6.849309125667823e-9
2020-01-09,6008999.201924841,312559.2047835192,1.6511264369277102e-4,8.964252769504014e-4,2.3826533273391804e-4,0.0036435449547885215,2.868017525099835e-9,7.62304642088344e-10,1.1657135349163905e-8
2020-01-10,6008999.201924841,312559.2047835192,1.3707435821813305e-4,7.660059127589857e-4,2.2031938200994932e-4,0.002831823117876062,2.450754612360647e-9,7.04888477568735e-10,9.060117489860532e-9
2020-01-11,6008999.201924841,312559.2047835192,1.367330407160927e-4,7.975993899027229e-4,2.465243145951686e-4,0.0027122121274543954,2.551834589082558e-9,7.887283779273533e-10,8.677434821773665e-9
2020-01-12,6008999.201924841,312559.2047835192,2.2943545575632786e-4,0.001411796821015023,4.659436907583031e-4,0.004459094708694667,4.516894077692717e-9,1.4907373823177568e-9,1.4266400222585249e-8
2020-01-13,7197440.513747787,333951.1483963322,1.8220040891826807e-4,0.0012023754453110347,4.177272103358989e-4,0.003891700581280191,3.600453093468806e-9,1.2508632245820022e-9,1.1653502615482947e-8
2020-01-14,7197440.513747787,333951.1483963322,2.254547550341923e-4,0.0015886046176982742,5.83520124561169e-4,0.004738191786858027,4.7569970198543024e-9,1.7473218084839435e-9,1.4188278164669628e-8
2020-01-15,7197440.513747787,333951.1483963322,3.3551375410534e-4,0.0025358411847159453,9.796097023170379e-4,0.007060215936227275,7.593449511682518e-9,2.933392225243795e-9,2.1141463265304397e-8
2020-01-16,7197440.513747787,333951.1483963322,3.37298978330425e-4,0.0027449107450038114,0.0011098822922030102,0.007205084002720404,8.219497846272292e-9,3.3234869756632946e-9,2.1575263439937125e-8
2020-01-17,7197440.513747787,333951.1483963322,2.137726024877282e-4,0.001880019969447477,7.922352164991059e-4,0.004688859949461904,5.629625705662419e-9,2.3723087053405895e-9,1.4040556446588945e-8
2020-01-18,7456680.624367482,335325.1209826166,2.3178642499005527e-4,0.0022124220812733695,9.674725216122801e-4,0.005304325092786696,6.597841744722914e-9,2.885177581617675e-9,1.5818454272806107e-8
2020-01-19,7456680.624367482,335325.1209826166,2.9236219746375385e-4,0.0030404583242731923,0.001375376423228578,0.007000277842290066,9.067195190636524e-9,4.101620597938673e-9,2.0876091304393992e-8
2020-01-20,7456680.624367482,335325.1209826166,3.95221646073854e-4,0.004498471794544154,0.002098310377659493,0.009992690980626684,1.3415254369735564e-8,6.2575400599595105e-9,2.980000708370641e-8
2020-01-21,7456680.624367482,335325.1209826166,3.127540578567194e-4,0.003914705622657011,0.0018774798260673198,0.008424298795791449,1.167435833970802e-8,5.598983519533716e-9,2.512277866658301e-8
2020-01-22,7456680.624367482,335325.1209826166,2.7766860710682896e-4,0.0038408897812728256,0.0018890732153907582,0.008036510324842587,1.1454226185075882e-8,5.633557097825333e-9,2.3966323493130725e-8
2020-01-23,7456680.624367482,335325.1209826166,4.5000855082839234e-4,0.006913854411252921,0.0034787003148658534,0.014111624160845802,2.0618361043136217e-8,1.037411186096669e-8,4.208340884063188e-8
2020-01-24,7456680.624367482,335325.1209826166,4.4487892875933946e-4,0.007630405906410953,0.003918472985603486,0.015237379388737229,2.2755246860274795e-8,1.1685593295608239e-8,4.544061400495891e-8
2020-01-25,7456680.624367482,335325.1209826166,5.087640676152648e-4,0.009791393381739687,0.00512068719606604,0.01918172908100067,2.9199701331792785e-8,1.5270812938382563e-8,5.720337630772094e-8
2020-01-26,7456680.624367482,335325.1209826166,6.346030389430265e-4,0.013773624225290848,0.007320397744492689,0.026537206533855107,4.107543206106791e-8,2.1830746599125754e-008,7.913873692520283e-8
2020-01-27,7456680.624367482,335325.1209826166,5.01253507242961e-4,0.012330197135293118,0.00664646131767973,0.023417814894429696,3.67708720991778e-8,1.982094660311562e-8,6.983614835001785e-8
2020-01-28,7456680.624367482,335325.1209826166,4.551246375465499e-4,0.01274915554870966,0.0069567745486008425,0.02392030670448176,3.8020281663808245e-8,2.0746356635062496e-8,7.133466957198772e-8
2020-01-29,7456680.624367482,335325.1209826166,7.35870805649547e-4,0.023580717920981736,0.013001706096907692,0.043795880467330496,7.03219545612396e-8,3.87734329560764e-8,1.3060721588347952e-7
2020-01-30,8360478.180743177,353491.45186576806,5.045577805023408e-4,0.018582552840850516,0.010330398381512045,0.034520812116914046,5.2568605952901235e-8,2.9223898702463747e-8,9.765670975835278e-8
2020-01-31,8360478.180743177,353491.45186576806,8.298683445411503e-4,0.03524551225084132,0.019732476512847392,0.0649881875193046,9.970683043341359e-8,5.582165115647674e-8,1.8384656029527607e-7
2020-02-01,8836397.603248958,357536.76695706724,6.179070864721482e-4,0.030364225160929466,0.01709373433016644,0.05576479396763127,8.492616135496795e-8,4.780972450930911e-8,1.5596939705596058e-7
2020-02-02,10389255.435076473,389276.7110321868,8.650033330274091e-4,0.04929862647934983,0.02787104885169826,0.09023536674694523,1.2664160244426655e-7,7.159701071712399e-8,2.3180263342156175e-7
2020-02-03,12976472.680997238,491471.79224605695,4.353001680488527e-4,0.028855949920052814,0.016339212389923165,0.054188050307308784,5.871333894500702e-8,3.324547338770337e-8,1.1025668443689513e-7
2020-02-04,19479045.65179691,1008443.2019285648,5.084980257836833e-4,0.039978410153215814,0.022206172651916017,0.10312368954261768,3.964369046938924e-8,2.202025122431143e-8,1.0226028530451898e-7
2020-02-05,31911623.762906685,1869961.9909918017,3.27485422536773e-4,0.02999929007879522,0.01651331279363028,0.08355140340603023,1.6042727190879433e-8,8.830828045265159e-9,4.468080303691934e-8
2020-02-06,36004931.574256085,1967362.870747601,0.001104597649893266,0.1151549874950829,0.06320918732943276,0.3129951537022963,5.8532662787990824e-8,3.2128891049678685e-8,1.5909375863302619e-7
2020-02-07,39048192.987354144,1992890.368211275,0.00130638996687449,0.15140266681428574,0.08282513114102773,0.40190313694728524,7.597139773934362e-8,4.1560304802600696e-8,2.016684627303481e-7
2020-02-08,43307176.67342355,2047103.8896598169,3.888762163927134e-4,0.04910262865046609,0.02674341895757084,0.12820391511919096,2.398638823290295e-8,1.3064026253213265e-8,6.262697060308728e-8
2020-02-09,43307176.67342355,2047103.8896598169,0.002103147881596963,0.2857696284015756,0.15492931885456504,0.730454494184892,1.3959703259079056e-7,7.568219651046184e-8,3.5682336293458816e-7
2020-02-10,43307176.67342355,2047103.8896598169,0.0011773560197115413,0.17142455941279378,0.0924343822187808,0.4311629392414141,8.37400389294755e-8,4.5153732883650244e-8,2.1062093693401354e-7
2020-02-11,43307176.67342355,2047103.8896598169,0.0010731703514309306,0.16736803438422884,0.08968851690884096,0.41591251170891436,8.175844676453703e-8,4.38123914286271e-8,2.0317117944513786e-7
2020-02-12,43307176.67342355,2047103.8896598169,7.63632194714909e-4,0.12761289793306033,0.06791125782621782,0.31432561041971124,6.233826166695759e-8,3.317430940815767e-8,1.5354648682336545e-7
2020-02-13,44084236.445759006,2061013.2595846215,0.0014765617446947982,0.2642328538252421,0.13954048318658707,0.6467738746903089,1.28205314835527e-7,6.770479643333794e-8,3.1381354374239215e-7
2020-02-14,44084236.445759006,2061013.2595846215,0.0024030876970504273,0.4593071968999655,0.24051727948785093,1.119495372210209,2.228550421808226e-7,1.1669855997739917e-7,5.431771809346987e-7
2020-02-15,44084236.445759006,2061013.2595846215,0.0017686843748533107,0.35934215497771166,0.18642707117991233,0.873710479303796,1.7435218007774186e-7,9.045408626700685e-8,4.239227842133749e-7
2020-02-16,44084236.445759006,2061013.2595846215,0.00412358492773199,0.8844850872080411,0.4541940456600767,2.1488119905139462,4.291506049729641e-7,2.203741502136747e-7,1.042599789458424e-6
2020-02-17,44084236.445759006,2061013.2595846215,0.0034089837548994468,0.7653798748277568,0.38862918655341494,1.8606837768963642,3.713609659076197e-7,1.8856219616546263e-7,9.028004881789883e-7
2020-02-18,44084236.445759006,2061013.2595846215,0.003274765676688736,0.7619901397222195,0.3821572141004847,1.8561292456096394,3.6971627241048983e-7,1.854220065413383e-7,9.00590637628273e-7
2020-02-19,44084236.445759006,2061013.2595846215,0.0016878256250037501,0.4025726296478494,0.19919476368124156,0.9837282650674489,1.9532753017269975e-7,9.664894815930852e-8,4.773032199053928e-7
2020-02-20,44084236.445759006,2061013.2595846215,0.005050227782618583,1.2203601747672985,0.5950635249051504,2.9944734926742114,5.921166053115306e-7,2.887237731915805e-7,1.4529132594118876e-6
2020-02-21,44084236.445759006,2061013.2595846215,0.009489545476876188,2.2950831915330223,1.1016024807062477,5.659239353684082,1.1135703183178819e-6,5.344955815220062e-7,2.7458529572122455e-6
2020-02-22,44084236.445759006,2061013.2595846215,0.006553991936837557,1.5670103335065584,0.7396211010286613,3.8845810556895146,7.60310651190267e-7,3.588628542728178e-7,1.884791879734154e-6
2020-02-23,44084236.445759006,2061013.2595846215,0.012314373137460095,2.875252918749624,1.3335094470442193,7.165930516936964,1.395067647128629e-6,6.470164327389994e-7,3.4768968533376596e-6
2020-02-24,44084236.445759006,2061013.2595846215,0.012613049595125386,2.842400900246106,1.2949368453836292,7.118865785290332,1.3791279056685768e-6,6.283010744164799e-7,3.4540611285174725e-6
2020-02-25,44084236.445759006,2061013.2595846215,0.014083949418260024,3.030510704969594,1.3566216758248688,7.619712105139618,1.4703984512842803e-6,6.582304453966898e-7,3.6970708799201523e-6
2020-02-26,44084236.445759006,2061013.2595846215,0.03338162321908058,6.794382991637914,2.992060259637877,17.123154000536562,3.2966226490979782e-6,1.4517423629971695e-6,8.308124133072088e-6
2020-02-27,44084236.445759006,2061013.2595846215,0.03891390428773221,7.434420408392847,3.2275017540550794,18.739239388866867,3.607167675326449e-6,1.56597816100686e-6,9.092245914343895e-6
2020-02-28,44084236.445759006,2061013.2595846215,0.03696431281102403,6.589688803362669,2.829066983752186,16.56820590053278,3.197305389821102e-6,1.3726583128933186e-6,8.038864293319468e-6
2020-02-29,44084236.445759006,2061013.2595846215,0.044229024594068904,7.328097557214845,3.123887345848367,18.322264479961788,3.5555800153812478e-6,1.5157046328163644e-6,8.889930423666695e-6
2020-03-01,44084236.445759006,2061013.2595846215,0.08265367644466927,12.700536105799628,5.401646632169999,31.475465653148095,6.162277727586918e-6,2.620869422867591e-6,1.5271840443904612e-5
2020-03-02,44084236.445759006,2061013.2595846215,0.10828470303262891,15.425155496705418,6.578926695094733,37.768046324709786,7.484258252571465e-6,3.1920836338630136e-6,1.832498949197522e-5
2020-03-03,44084236.445759006,2061013.2595846215,0.14805372733210076,19.57280513831628,8.413509746011824,47.20195391478763,9.496690546406771e-6,4.082220095812237e-6,2.290230482277477e-5
2020-03-04,44084236.445759006,2061013.2595846215,0.21401211367112807,26.315439084952693,11.452112265730072,62.338818205981525,1.2768204650103188e-5,5.556544681346757e-6,3.0246684690687215e-5
2020-03-05,44084236.445759006,2061013.2595846215,0.28250854415795895,32.40737801041163,14.330669509016168,75.24654070185859,1.5724002676694587e-5,6.953215580914984e-6,3.65094888894717e-5
